Dziennik,Data,Wpis,Liczba
1TW5,2021-02-10,nauka zdalna,88
1TW5,2021-02-10,zwolniony,2
1TW5,2021-02-11,nauka zdalna,94
1TW5,2021-02-12,nauka zdalna,74
1TW5,2021-02-15,nauka zdalna,81
1TW5,2021-02-16,obecność,96
1TW5,2021-02-17,nauka zdalna,79
1TW5,2021-02-17,zwolniony,2
1TW5,2021-02-18,nauka zdalna,103
1TW5,2021-02-19,nauka zdalna,68
1TW5,2021-02-22,nauka zdalna,87
1TW5,2021-02-23,obecność,80
1TW5,2021-02-24,nauka zdalna,85
1TW5,2021-02-24,nieob. uspraw.,4
1TW5,2021-02-24,zwolniony,2
1TW5,2021-02-25,nauka zdalna,94
1TW5,2021-02-26,nauka zdalna,71
1TW5,2021-03-01,nauka zdalna,83
1TW5,2021-03-02,obecność,94
1TW5,2021-03-03,nauka zdalna,71
1TW5,2021-03-03,zwolniony,1
1TW5,2021-03-04,nauka zdalna,90
1TW5,2021-03-04,zwolniony,1
1TW5,2021-03-05,nauka zdalna,79
1TW5,2021-03-08,nauka zdalna,82
1TW5,2021-03-09,obecność,80
1TW5,2021-03-10,nauka zdalna,53
1TW5,2021-03-10,zwolniony,1
1TW5,2021-03-11,nauka zdalna,65
1TW5,2021-03-11,zwolniony,1
1TW5,2021-03-12,nauka zdalna,80
1TW5,2021-03-15,nauka zdalna,84
1TW5,2021-03-16,obecność,88
1TW5,2021-03-17,nauka zdalna,86
1TW5,2021-03-17,zwolniony,2
1TW5,2021-03-18,nauka zdalna,103
1TW5,2021-03-19,nauka zdalna,77
1TW5,2021-03-22,nauka zdalna,78
1TW5,2021-03-23,obecność,80
1TW5,2021-03-24,nauka zdalna,75
1TW5,2021-03-24,zwolniony,2
1TW5,2021-03-24,nieob. uspraw.,14
1TW5,2021-03-25,nauka zdalna,90
1TW5,2021-03-26,nauka zdalna,70
1TW5,2021-03-29,nauka zdalna,87
1TW5,2021-03-30,nauka zdalna,96
1TW5,2021-03-31,nauka zdalna,89
1TW5,2021-03-31,zwolniony,2
1TW5,2021-04-07,nauka zdalna,88
1TW5,2021-04-07,zwolniony,2
1TW5,2021-04-08,nauka zdalna,98
1TW5,2021-04-09,nauka zdalna,76
1TW5,2021-04-12,nauka zdalna,84
1TW5,2021-04-13,nauka zdalna,104
1TW5,2021-04-14,nauka zdalna,89
1TW5,2021-04-14,zwolniony,2
1TW5,2021-04-15,nauka zdalna,98
1TW5,2021-04-16,nauka zdalna,71
1TW5,2021-04-19,nauka zdalna,76
1TW5,2021-04-20,nauka zdalna,88
1TW5,2021-04-21,nauka zdalna,88
1TW5,2021-04-21,zwolniony,2
1TW5,2021-04-22,nauka zdalna,102
1TW5,2021-04-23,nauka zdalna,66
1TW5,2021-04-26,nauka zdalna,85
1TW5,2021-04-27,obecność,88
1TW5,2021-04-28,nauka zdalna,84
1TW5,2021-04-28,zwolniony,2
1TW5,2021-04-29,nauka zdalna,92
1TW5,2021-04-30,nauka zdalna,69
1TW5,2021-05-07,nauka zdalna,72
1TW5,2021-05-10,nauka zdalna,75
1TW5,2021-05-11,obecność,103
1TW5,2021-05-12,nauka zdalna,96
1TW5,2021-05-12,zwolniony,1
1TW5,2021-05-13,nauka zdalna,98
1TW5,2021-05-13,zwolniony,1
1TW5,2021-05-14,nauka zdalna,75
1TW5,2021-05-17,obecność,78
1TW5,2021-05-19,nauka zdalna,10
1TW5,2021-05-19,obecność,88
1TW5,2021-05-19,zwolniony,2
1TW5,2021-05-20,nauka zdalna,12
1TW5,2021-05-20,obecność,72
1TW5,2021-05-21,obecność,66
1TW5,2021-05-24,nauka zdalna,89
1TW5,2021-05-25,nauka zdalna,103
1TW5,2021-05-26,nauka zdalna,91
1TW5,2021-05-26,zwolniony,2
1TW5,2021-05-27,nauka zdalna,83
1TW5,2021-05-27,spóźnienie,2
1TW5,2021-05-28,nauka zdalna,64
1TW5,2021-05-31,obecność,70
1TW5,2021-06-01,obecność,94
1TW5,2021-06-02,obecność,57
1TW5,2021-06-02,zwolniony,2
1TW5,2021-06-07,obecność,66
1TW5,2021-06-08,obecność,104
1TW5,2021-06-09,obecność,61
1TW5,2021-06-10,obecność,71
1TW5,2021-06-11,obecność,59
1TW5,2021-06-14,obecność,69
1TW5,2021-06-15,obecność,88
1TW5,2021-06-16,obecność,56
1TW5,2021-06-17,obecność,25
1TW5,2021-06-18,obecność,30
1TW5,2021-06-21,obecność,78
1TW5,2021-06-21,nieobecność,26
1TW5,2021-06-23,obecność,104
1TW5,2021-06-24,nieobecność,75
1TW5,2021-06-24,obecność,3
1TW5,2020-09-15,obecność,91
1TW5,2020-09-16,obecność,103
1TW5,2020-09-17,obecność,91
1TW5,2020-09-18,obecność,95
1TW5,2020-10-09,nieob. uspraw.,16
1TW5,2020-10-22,nieob. uspraw.,2
1TW5,2020-11-03,spóźnienie,1
1TW5,2020-11-05,spóźn. uspr.,1
1TW5,2020-11-10,nieob. uspraw.,4
1TW5,2020-11-30,nieobecność,7
1TW5,2021-01-28,spóźnienie,1
1TW5,2021-02-02,nieob. uspraw.,16
1TW5,2021-02-05,nieob. uspraw.,6
1TW5,2021-02-15,nieob. uspraw.,10
1TW5,2021-02-22,nieob. uspraw.,4
1TW5,2021-03-01,nieob. uspr. p.s.,7
1TW5,2021-03-02,nieob. uspr. p.s.,2
1TW5,2021-03-08,nieob. uspraw.,9
1TW5,2021-03-25,nieob. uspraw.,3
1TW5,2021-03-30,nieob. uspraw.,8
1TW5,2021-04-08,spóźnienie,1
1TW5,2021-04-09,nieob. uspraw.,2
1TW5,2021-04-23,nieob. uspr. p.s.,6
1TW5,2021-04-26,nieob. uspraw.,6
1TW5,2021-05-13,nieob. uspraw.,5
1TW5,2021-05-14,nieob. uspraw.,3
1TW5,2021-05-31,nieob. uspr. p.s.,2
1TW5,2020-09-29,nieobecność,4
1TW5,2020-10-19,nieobecność,6
1TW5,2020-10-20,nieobecność,6
1TW5,2020-10-21,nieobecność,5
1TW5,2020-10-29,nieobecność,1
1TW5,2020-10-29,spóźnienie,1
1TW5,2020-11-03,nieobecność,1
1TW5,2020-11-10,nieobecność,2
1TW5,2020-11-23,nieobecność,2
1TW5,2020-12-08,nieob. uspraw.,7
1TW5,2020-12-22,nieob. uspraw.,10
1TW5,2021-01-18,nieob. uspraw.,1
1TW5,2021-02-01,nieob. uspraw.,3
1TW5,2021-02-17,nieob. uspraw.,10
1TW5,2021-03-04,nieob. uspraw.,13
1TW5,2021-03-09,nieob. uspraw.,24
1TW5,2021-03-17,nieob. uspraw.,3
1TW5,2021-03-23,nieob. uspraw.,24
1TW5,2021-03-26,nieobecność,8
1TW5,2021-04-19,nieob. uspraw.,15
1TW5,2021-04-27,nieob. uspraw.,16
1TW5,2021-05-17,nieob. uspraw.,8
1TW5,2021-05-19,nieob. uspraw.,3
1TW5,2021-05-31,nieob. uspraw.,6
1TW5,2021-06-01,nieob. uspraw.,8
1TW5,2021-06-02,nieob. uspraw.,5
1TW5,2021-06-11,nieob. uspraw.,6
1TW5,2021-06-14,nieob. uspraw.,34
1TW5,2021-06-15,nieob. uspraw.,16
1TW5,2021-06-16,nieob. uspraw.,48
1TW5,2021-06-17,nieobecność,40
1TW5,2021-06-18,nieobecność,48
1TW5,2020-09-30,zwolniony,2
1TW5,2020-11-02,nieobecność,1
1TW5,2020-11-19,nieobecność,1
1TW5,2020-12-01,nieobecność,5
1TW5,2020-12-08,nieobecność,6
1TW5,2020-12-09,nieobecność,1
1TW5,2020-12-14,nieobecność,9
1TW5,2020-12-17,nieobecność,7
1TW5,2020-12-21,nieobecność,1
1TW5,2021-01-20,nieobecność,13
1TW5,2021-01-21,nieobecność,2
1TW5,2021-01-22,nieobecność,8
1TW5,2021-01-28,nieobecność,7
1TW5,2021-02-03,nieobecność,6
1TW5,2021-02-04,nieobecność,9
1TW5,2021-02-08,nieob. uspraw.,3
1TW5,2021-02-11,spóźnienie,1
1TW5,2021-02-11,nieob. uspraw.,9
1TW5,2021-02-12,nieob. uspraw.,4
1TW5,2021-02-18,nieob. uspraw.,1
1TW5,2021-02-19,nieob. uspraw.,10
1TW5,2021-02-26,nieob. uspraw.,7
1TW5,2021-03-02,nieob. uspraw.,8
1TW5,2021-03-05,nieob. uspraw.,12
1TW5,2021-03-10,nieob. uspraw.,11
1TW5,2021-03-11,nieob. uspraw.,25
1TW5,2021-03-12,nieob. uspraw.,11
1TW5,2021-03-18,nieob. uspraw.,1
1TW5,2021-03-25,nieobecność,10
1TW5,2021-04-12,nieob. uspraw.,7
1TW5,2021-04-15,nieobecność,2
1TW5,2021-04-22,nieob. uspraw.,2
1TW5,2021-04-29,nieob. uspraw.,12
1TW5,2021-04-30,nieob. uspraw.,9
1TW5,2021-05-07,nieob. uspraw.,6
1TW5,2021-05-12,nieob. uspraw.,6
1TW5,2021-05-26,spóźnienie,1
1TW5,2021-05-28,nieob. uspraw.,1
1TW5,2020-09-22,nieob. uspraw.,8
1TW5,2020-11-06,nieob. uspraw.,22
1TW5,2020-11-09,nieob. uspraw.,8
1TW5,2020-11-13,nieob. uspraw.,16
1TW5,2020-11-16,nieob. uspraw.,2
1TW5,2020-11-17,nieob. uspraw.,7
1TW5,2020-11-17,spóźnienie,2
1TW5,2020-11-20,nieob. uspraw.,8
1TW5,2020-11-23,nieob. uspraw.,6
1TW5,2020-11-27,nieob. uspraw.,24
1TW5,2020-12-08,nieob. uspr. p.s.,5
1TW5,2020-12-10,nieob. uspraw.,7
1TW5,2020-12-11,nieob. uspraw.,8
1TW5,2020-12-14,nieob. uspraw.,13
1TW5,2020-12-15,nieob. uspraw.,5
1TW5,2020-12-16,nieob. uspraw.,12
1TW5,2020-12-17,nieob. uspraw.,11
1TW5,2021-01-19,spóźnienie,1
1TW5,2021-01-25,nieob. uspraw.,2
1TW5,2021-03-22,nieob. uspraw.,13
1TW5,2021-03-25,spóźnienie,1
1TW5,2021-03-29,nieob. uspraw.,4
1TW5,2021-04-08,nieob. uspraw.,5
1TW5,2021-04-15,nieob. uspraw.,3
1TW5,2021-04-21,nieob. uspraw.,1
1TW5,2021-05-12,spóźnienie,1
1TW5,2021-05-17,spóźnienie,5
1TW5,2021-05-26,nieob. uspraw.,10
1TW5,2021-06-01,spóźnienie,2
1TW5,2021-06-09,nieob. uspraw.,4
1TW5,2021-06-14,spóźnienie,1
1TW5,2020-09-30,nieob. uspraw.,3
1TW5,2020-10-01,nieob. uspraw.,8
1TW5,2020-10-21,nieob. uspraw.,14
1TW5,2021-04-20,nieob. uspraw.,16
1TW5,2021-05-21,nieob. uspraw.,12
1TW5,2021-05-27,nieob. uspraw.,5
1TW5,2020-11-24,nieob. uspraw.,11
1TW5,2021-03-16,nieob. uspraw.,16
1TW5,2020-10-19,nieob. uspraw.,9
1TW5,2020-10-20,nieob. uspraw.,11
1TW5,2020-10-22,spóźnienie,1
1TW5,2020-10-23,nieob. uspraw.,8
1TW5,2020-10-26,nieob. uspraw.,4
1TW5,2020-11-02,nieob. uspraw.,7
1TW5,2021-02-25,spóźnienie,1
1TW5,2020-09-11,nieob. uspraw.,10
1TW5,2020-09-28,nieob. uspraw.,1
1TW5,2020-10-07,nieob. uspraw.,1
1TW5,2020-10-15,nieob. uspraw.,7
1TW5,2020-10-27,nieob. uspraw.,2
1TW5,2020-10-29,nieob. uspraw.,2
1TW5,2020-11-03,nieob. uspraw.,4
1TW5,2020-11-04,spóźn. uspr.,1
1TW5,2020-11-05,nieob. uspraw.,4
1TW5,2020-11-12,nieob. uspraw.,2
1TW5,2020-11-18,nieob. uspraw.,5
1TW5,2020-11-19,nieob. uspraw.,6
1TW5,2020-11-25,nieob. uspraw.,6
1TW5,2020-11-26,nieob. uspraw.,3
1TW5,2020-11-30,nieob. uspraw.,3
1TW5,2020-12-01,nieob. uspraw.,1
1TW5,2020-12-02,nieob. uspraw.,4
1TW5,2020-12-03,nieob. uspraw.,5
1TW5,2020-12-07,nieob. uspraw.,3
1TW5,2020-12-09,nieob. uspraw.,2
1TW5,2020-12-15,spóźn. uspr.,1
1TW5,2020-12-16,spóźn. uspr.,1
1TW5,2020-12-21,nieob. uspraw.,2
1TW5,2021-01-20,nieob. uspraw.,2
1TW5,2021-01-22,nieob. uspraw.,7
1TW5,2021-01-26,nieob. uspraw.,2
1TW5,2021-01-27,spóźn. uspr.,1
1TW5,2021-01-28,nieob. uspraw.,3
1TW5,2021-02-04,nieob. uspraw.,2
1TW5,2021-02-10,nieob. uspraw.,1
1TW5,2021-02-23,nieob. uspraw.,24
1TW5,2021-02-25,nieob. uspraw.,9
1TW5,2021-03-01,nieob. uspraw.,1
1TW5,2021-03-19,nieob. uspraw.,1
1TW5,2021-04-07,nieob. uspraw.,1
1TW5,2021-04-15,spóźn. uspr.,1
1TW5,2021-04-16,nieob. uspraw.,7
1TW5,2021-05-10,nieob. uspraw.,3
1TW5,2021-05-11,spóźn. uspr.,1
1TW5,2021-05-19,spóźn. uspr.,1
1TW5,2021-05-20,nieob. uspraw.,7
1TW5,2021-06-07,nieob. uspraw.,12
1TW5,2021-06-10,nieob. uspraw.,6
1TW5,2020-10-01,nieobecność,1
1TW5,2020-10-28,nieob. uspraw.,5
1TW5,2020-12-10,nieobecność,5
1TW5,2021-05-25,nieob. uspraw.,1
1TW5,2021-06-02,spóźnienie,1
1TW5,2020-09-10,nieob. uspraw.,14
1TW5,2021-02-08,spóźnienie,1
1TW5,2021-05-24,nieob. uspraw.,2
1TW5,2020-09-18,zwolniony,1
1TW5,2020-11-26,spóźn. uspr.,1
1TW5,2021-01-26,nieobecność,5
1TW5,2020-09-07,nieob. uspraw.,6
1TW5,2020-09-08,nieob. uspraw.,7
1TW5,2020-09-09,nieob. uspraw.,8
1TW5,2020-10-05,nieobecność,6
1TW5,2020-10-23,nieobecność,8
1TW5,2020-10-27,nieobecność,7
1TW5,2020-11-04,spóźnienie,1
1TW5,2020-11-18,nieobecność,1
1TW5,2020-12-03,nieobecność,6
1TW5,2020-12-15,nieobecność,5
1TW5,2021-01-19,nieobecność,6
1TW5,2021-01-27,nieobecność,3
1TW5,2021-01-29,nieobecność,8
1TW5,2021-02-01,nieobecność,1
1TW5,2021-02-16,nieob. uspraw.,8
1TW5,2021-03-03,nieob. uspraw.,6
1TW5,2021-03-15,nieob. uspraw.,7
1TW5,2021-04-23,nieob. uspraw.,6
1TW5,2021-04-28,nieob. uspraw.,5
1TW5,2021-05-27,zwolniony,1
1TW5,2021-06-10,spóźnienie,1
1TŻ5,2020-09-01,obecność,112
1TŻ5,2020-09-02,obecność,98
1TŻ5,2020-09-03,obecność,111
1TŻ5,2020-09-04,obecność,84
1TŻ5,2020-09-07,obecność,95
1TŻ5,2020-09-08,obecność,109
1TŻ5,2020-09-09,obecność,98
1TŻ5,2020-09-10,obecność,87
1TŻ5,2020-09-11,obecność,71
1TŻ5,2020-09-14,obecność,84
1TŻ5,2020-09-15,obecność,112
1TŻ5,2020-09-16,obecność,95
1TŻ5,2020-09-17,obecność,104
1TŻ5,2020-09-18,obecność,89
1TŻ5,2020-09-21,obecność,106
1TŻ5,2020-09-22,obecność,84
1TŻ5,2020-09-23,obecność,76
1TŻ5,2020-09-24,obecność,88
1TŻ5,2020-09-25,obecność,66
1TŻ5,2020-09-28,obecność,95
1TŻ5,2020-09-29,obecność,120
1TŻ5,2020-09-30,obecność,82
1TŻ5,2020-09-30,nieob. uspraw.,7
1TŻ5,2020-10-01,nieob. uspraw.,25
1TŻ5,2020-10-02,nieob. uspraw.,12
1TŻ5,2020-10-05,obecność,81
1TŻ5,2020-10-05,nauka zdalna,12
1TŻ5,2020-10-06,obecność,91
1TŻ5,2020-10-07,obecność,81
1TŻ5,2020-10-08,obecność,94
1TŻ5,2020-10-09,obecność,78
1TŻ5,2020-10-12,obecność,109
1TŻ5,2020-10-13,obecność,108
1TŻ5,2020-10-13,spóźnienie,3
1TŻ5,2020-10-14,obecność,15
1TŻ5,2020-10-15,obecność,78
1TŻ5,2020-10-16,obecność,78
1TŻ5,2020-10-19,nauka zdalna,96
1TŻ5,2020-10-20,nieob. uspraw.,9
1TŻ5,2020-10-20,nauka zdalna,95
1TŻ5,2020-10-21,nauka zdalna,88
1TŻ5,2020-10-22,nieob. uspraw.,9
1TŻ5,2020-10-22,nauka zdalna,103
1TŻ5,2020-10-23,nieob. uspraw.,9
1TŻ5,2020-10-23,nauka zdalna,51
1TŻ5,2020-10-26,nauka zdalna,97
1TŻ5,2020-10-26,nieobecność,18
1TŻ5,2020-10-27,nauka zdalna,112
1TŻ5,2020-10-28,spóźnienie,3
1TŻ5,2020-10-28,nieobecność,25
1TŻ5,2020-10-29,nieobecność,5
1TŻ5,2020-10-29,nauka zdalna,109
1TŻ5,2020-10-30,nauka zdalna,61
1TŻ5,2020-11-02,nauka zdalna,98
1TŻ5,2020-11-03,nauka zdalna,107
1TŻ5,2020-11-03,nieobecność,7
1TŻ5,2020-11-04,nauka zdalna,79
1TŻ5,2020-11-05,nieobecność,14
1TŻ5,2020-11-05,nauka zdalna,100
1TŻ5,2020-11-06,nauka zdalna,78
1TŻ5,2020-11-09,nauka zdalna,106
1TŻ5,2020-11-10,nauka zdalna,111
1TŻ5,2020-11-12,nauka zdalna,115
1TŻ5,2020-11-12,nieobecność,1
1TŻ5,2020-11-13,nieobecność,10
1TŻ5,2020-11-13,nauka zdalna,50
1TŻ5,2020-11-16,nauka zdalna,94
1TŻ5,2020-11-17,nauka zdalna,105
1TŻ5,2020-11-18,nauka zdalna,81
1TŻ5,2020-11-18,nieobecność,6
1TŻ5,2020-11-19,nauka zdalna,116
1TŻ5,2020-11-20,nauka zdalna,69
1TŻ5,2020-11-20,nieobecność,10
1TŻ5,2020-11-23,nauka zdalna,112
1TŻ5,2020-11-24,nauka zdalna,120
1TŻ5,2020-11-25,nauka zdalna,94
1TŻ5,2020-11-25,nieobecność,6
1TŻ5,2020-11-26,nauka zdalna,113
1TŻ5,2020-11-27,nieobecność,4
1TŻ5,2020-11-27,nauka zdalna,83
1TŻ5,2020-11-30,nieobecność,9
1TŻ5,2020-11-30,nauka zdalna,109
1TŻ5,2020-12-01,nauka zdalna,99
1TŻ5,2020-12-01,nieobecność,21
1TŻ5,2020-12-02,nauka zdalna,87
1TŻ5,2020-12-03,nauka zdalna,110
1TŻ5,2020-12-03,nieobecność,7
1TŻ5,2020-12-04,nauka zdalna,79
1TŻ5,2020-12-07,nauka zdalna,102
1TŻ5,2020-12-07,nieobecność,12
1TŻ5,2020-12-08,nauka zdalna,113
1TŻ5,2020-12-09,nauka zdalna,69
1TŻ5,2020-12-09,nieobecność,11
1TŻ5,2020-12-10,nieobecność,7
1TŻ5,2020-12-10,spóźnienie,2
1TŻ5,2020-12-10,nauka zdalna,107
1TŻ5,2020-12-11,nauka zdalna,61
1TŻ5,2020-12-11,nieobecność,16
1TŻ5,2020-12-14,nauka zdalna,80
1TŻ5,2020-12-15,nauka zdalna,111
1TŻ5,2020-12-16,nauka zdalna,101
1TŻ5,2020-12-17,nauka zdalna,102
1TŻ5,2020-12-17,nieobecność,16
1TŻ5,2020-12-18,nieobecność,12
1TŻ5,2020-12-18,nauka zdalna,77
1TŻ5,2020-12-21,nauka zdalna,78
1TŻ5,2020-12-21,nieobecność,9
1TŻ5,2020-12-22,nauka zdalna,111
1TŻ5,2021-01-18,nauka zdalna,73
1TŻ5,2021-01-19,nauka zdalna,107
1TŻ5,2021-01-20,nauka zdalna,107
1TŻ5,2021-01-21,nauka zdalna,112
1TŻ5,2021-01-22,nauka zdalna,78
1TŻ5,2021-01-22,nieob. uspraw.,1
1TŻ5,2021-01-25,nauka zdalna,74
1TŻ5,2021-01-26,nauka zdalna,112
1TŻ5,2021-01-27,nauka zdalna,82
1TŻ5,2021-01-27,nieob. uspraw.,10
1TŻ5,2021-01-28,nauka zdalna,100
1TŻ5,2021-01-29,nauka zdalna,67
1TŻ5,2021-01-29,nieob. uspraw.,2
1TŻ5,2021-02-01,nauka zdalna,73
1TŻ5,2021-02-02,nieob. uspraw.,10
1TŻ5,2021-02-02,nauka zdalna,21
1TŻ5,2021-02-03,nauka zdalna,94
1TŻ5,2021-02-04,nauka zdalna,96
1TŻ5,2021-02-04,nieob. uspraw.,3
1TŻ5,2021-02-05,nauka zdalna,46
1TŻ5,2021-02-08,nauka zdalna,71
1TŻ5,2021-02-08,nieob. uspraw.,2
1TŻ5,2021-02-09,nauka zdalna,48
1TŻ5,2021-02-10,nauka zdalna,92
1TŻ5,2021-02-10,nieob. uspraw.,4
1TŻ5,2021-02-11,nauka zdalna,92
1TŻ5,2021-02-12,nauka zdalna,72
1TŻ5,2021-02-12,nieobecność,16
1TŻ5,2021-02-15,nieobecność,16
1TŻ5,2021-02-15,nauka zdalna,65
1TŻ5,2021-02-16,nauka zdalna,48
1TŻ5,2021-02-17,nauka zdalna,98
1TŻ5,2021-02-18,nauka zdalna,89
1TŻ5,2021-02-18,nieobecność,21
1TŻ5,2021-02-19,nauka zdalna,66
1TŻ5,2021-02-19,nieobecność,16
1TŻ5,2021-02-22,nauka zdalna,60
1TŻ5,2021-02-22,nieobecność,16
1TŻ5,2021-02-23,nauka zdalna,24
1TŻ5,2021-02-24,nauka zdalna,77
1TŻ5,2021-02-24,nieobecność,25
1TŻ5,2021-02-25,nauka zdalna,101
1TŻ5,2021-02-26,nauka zdalna,80
1TŻ5,2021-03-01,nauka zdalna,92
1TŻ5,2021-03-01,nieobecność,13
1TŻ5,2021-03-02,obecność,72
1TŻ5,2021-03-03,nauka zdalna,77
1TŻ5,2021-03-04,nauka zdalna,95
1TŻ5,2021-03-04,nieobecność,17
1TŻ5,2021-03-05,nauka zdalna,81
1TŻ5,2021-03-05,nieobecność,8
1TŻ5,2021-03-08,nauka zdalna,67
1TŻ5,2021-03-09,obecność,88
1TŻ5,2021-03-10,spóźnienie,1
1TŻ5,2021-03-10,nauka zdalna,86
1TŻ5,2021-03-10,nieobecność,11
1TŻ5,2021-03-11,nieobecność,12
1TŻ5,2021-03-11,nauka zdalna,93
1TŻ5,2021-03-12,nauka zdalna,82
1TŻ5,2021-03-15,nieobecność,6
1TŻ5,2021-03-15,nauka zdalna,60
1TŻ5,2021-03-16,nauka zdalna,63
1TŻ5,2021-03-17,nauka zdalna,100
1TŻ5,2021-03-17,spóźnienie,1
1TŻ5,2021-03-17,nieobecność,9
1TŻ5,2021-03-18,nauka zdalna,103
1TŻ5,2021-03-19,nieobecność,11
1TŻ5,2021-03-19,nauka zdalna,71
1TŻ5,2021-03-22,nauka zdalna,69
1TŻ5,2021-03-22,spóźnienie,2
1TŻ5,2021-03-23,nauka zdalna,103
1TŻ5,2021-03-24,nauka zdalna,95
1TŻ5,2021-03-25,nauka zdalna,102
1TŻ5,2021-03-26,nieobecność,8
1TŻ5,2021-03-26,nauka zdalna,82
1TŻ5,2021-03-29,nauka zdalna,79
1TŻ5,2021-03-30,nauka zdalna,110
1TŻ5,2021-03-31,spóźnienie,1
1TŻ5,2021-03-31,nieobecność,10
1TŻ5,2021-03-31,nauka zdalna,104
1TŻ5,2021-04-07,nauka zdalna,107
1TŻ5,2021-04-07,nieobecność,7
1TŻ5,2021-04-08,nauka zdalna,108
1TŻ5,2021-04-09,nauka zdalna,77
1TŻ5,2021-04-12,nauka zdalna,73
1TŻ5,2021-04-12,nieobecność,10
1TŻ5,2021-04-13,nauka zdalna,112
1TŻ5,2021-04-14,nauka zdalna,106
1TŻ5,2021-04-15,nauka zdalna,100
1TŻ5,2021-04-16,nauka zdalna,81
1TŻ5,2021-04-19,nauka zdalna,79
1TŻ5,2021-04-19,nieobecność,1
1TŻ5,2021-04-20,nieobecność,1
1TŻ5,2021-04-20,nauka zdalna,109
1TŻ5,2021-04-21,nauka zdalna,98
1TŻ5,2021-04-21,nieobecność,3
1TŻ5,2021-04-22,nauka zdalna,103
1TŻ5,2021-04-22,nieobecność,3
1TŻ5,2021-04-23,nieobecność,4
1TŻ5,2021-04-23,nauka zdalna,75
1TŻ5,2021-04-26,nauka zdalna,79
1TŻ5,2021-04-27,obecność,55
1TŻ5,2021-04-28,spóźnienie,1
1TŻ5,2021-04-28,nauka zdalna,99
1TŻ5,2021-04-29,nauka zdalna,101
1TŻ5,2021-04-29,nieobecność,3
1TŻ5,2021-04-29,spóźnienie,1
1TŻ5,2021-04-30,nauka zdalna,79
1TŻ5,2021-05-07,nieobecność,2
1TŻ5,2021-05-07,nauka zdalna,72
1TŻ5,2021-05-10,nieobecność,2
1TŻ5,2021-05-10,nauka zdalna,79
1TŻ5,2021-05-11,nauka zdalna,48
1TŻ5,2021-05-11,obecność,59
1TŻ5,2021-05-12,nauka zdalna,101
1TŻ5,2021-05-13,nauka zdalna,105
1TŻ5,2021-05-13,nieobecność,5
1TŻ5,2021-05-14,nauka zdalna,79
1TŻ5,2021-05-17,obecność,83
1TŻ5,2021-05-18,obecność,92
1TŻ5,2021-05-18,spóźnienie,2
1TŻ5,2021-05-19,obecność,108
1TŻ5,2021-05-20,obecność,104
1TŻ5,2021-05-21,obecność,84
1TŻ5,2021-05-24,spóźnienie,2
1TŻ5,2021-05-24,nauka zdalna,72
1TŻ5,2021-05-24,nieobecność,8
1TŻ5,2021-05-25,spóźnienie,4
1TŻ5,2021-05-25,nauka zdalna,107
1TŻ5,2021-05-26,nauka zdalna,96
1TŻ5,2021-05-26,nieobecność,7
1TŻ5,2021-05-27,nauka zdalna,108
1TŻ5,2021-05-27,nieobecność,3
1TŻ5,2021-05-28,nauka zdalna,67
1TŻ5,2021-05-28,nieobecność,5
1TŻ5,2021-05-31,obecność,98
1TŻ5,2021-06-01,obecność,85
1TŻ5,2021-06-02,nieob. uspraw.,35
1TŻ5,2021-06-07,nieobecność,7
1TŻ5,2021-06-08,nieobecność,8
1TŻ5,2021-06-09,obecność,74
1TŻ5,2021-06-10,obecność,29
1TŻ5,2021-06-11,nieobecność,8
1TŻ5,2021-06-14,obecność,77
1TŻ5,2021-06-15,obecność,101
1TŻ5,2021-06-16,nieobecność,42
1TŻ5,2021-06-17,nieobecność,50
1TŻ5,2021-06-18,nieobecność,48
1TŻ5,2021-06-21,nieobecność,66
1TŻ5,2021-06-23,obecność,98
1TŻ5,2021-06-24,nieobecność,76
1TŻ5,2021-06-25,obecność,84
1TŻ5,2020-10-01,obecność,65
1TŻ5,2020-10-02,obecność,66
1TŻ5,2020-10-28,nauka zdalna,37
1TŻ5,2021-02-02,obecność,72
1TŻ5,2021-02-09,obecność,48
1TŻ5,2021-02-16,obecność,56
1TŻ5,2021-02-23,obecność,86
1TŻ5,2021-03-09,nauka zdalna,32
1TŻ5,2021-04-27,nauka zdalna,48
1TŻ5,2021-06-02,obecność,57
1TŻ5,2021-06-07,obecność,91
1TŻ5,2021-06-08,obecność,90
1TŻ5,2021-06-11,obecność,29
1TŻ5,2021-06-16,obecność,11
1TŻ5,2021-06-17,nieob. uspraw.,45
1TŻ5,2021-06-18,nieob. uspraw.,30
1TŻ5,2021-06-18,obecność,6
1TŻ5,2021-06-21,nieob. uspraw.,27
1TŻ5,2021-06-24,nieob. uspraw.,36
1TŻ5,2020-09-11,nieob. uspraw.,11
1TŻ5,2020-09-14,nieob. uspraw.,15
1TŻ5,2020-09-16,nieob. uspraw.,10
1TŻ5,2020-09-17,nieob. uspraw.,16
1TŻ5,2020-09-21,nieob. uspraw.,14
1TŻ5,2020-09-23,nieob. uspraw.,22
1TŻ5,2020-09-24,nieob. uspraw.,24
1TŻ5,2020-09-25,nieob. uspraw.,18
1TŻ5,2020-09-28,nieob. uspraw.,17
1TŻ5,2020-10-02,nieobecność,12
1TŻ5,2020-10-05,nieobecność,16
1TŻ5,2020-10-07,nieobecność,8
1TŻ5,2020-10-08,nieobecność,8
1TŻ5,2020-10-09,nieobecność,8
