uczen_id,Dziennik,semestr,wszystkich,nieobecnych
38E81BD51F,2M,I,500,248
38E81BD51F,2M,II,682,511
AD6BE5923B,2M,I,500,194
AD6BE5923B,2M,II,669,303
874DBAED47,2M,I,500,64
874DBAED47,2M,II,682,197
A1CE292364,2M,II,575,173
9095074A0F,2M,I,500,155
9095074A0F,2M,II,669,300
DB30796B43,2M,I,500,106
DB30796B43,2M,II,669,203
BE7BEC9A8C,2M,I,500,145
BE7BEC9A8C,2M,II,669,283
4BE6E13535,2M,I,500,56
4BE6E13535,2M,II,682,111
C181DD9ACF,2M,I,486,39
C181DD9ACF,2M,II,672,145
CE5ADB47E8,2M,I,500,48
CE5ADB47E8,2M,II,669,125
12FDA82E23,2M,I,472,199
12FDA82E23,2M,II,649,324
E8E3451C4A,2M,I,500,174
E8E3451C4A,2M,II,674,338
257A597D9B,2M,I,500,165
257A597D9B,2M,II,687,206
085EB0C6C4,2M,I,500,61
085EB0C6C4,2M,II,674,109
D110BB1996,2M,I,500,312
D110BB1996,2M,II,504,455
85CA4B4F29,2M,I,500,77
85CA4B4F29,2M,II,674,168
87216BCB66,2M,I,500,116
87216BCB66,2M,II,687,260
907867E9B4,2M,I,500,216
907867E9B4,2M,II,674,309
8C8C00CDD5,2M,I,500,176
8C8C00CDD5,2M,II,674,296
39CF3DB037,2M,I,500,169
39CF3DB037,2M,II,687,275
10993B78D2,2M,I,500,84
10993B78D2,2M,II,674,260
6B7829B31D,3MK,I,511,126
6B7829B31D,3MK,II,695,335
21CCB31218,3MK,I,511,163
21CCB31218,3MK,II,695,326
E925A2C893,3MK,I,511,117
E925A2C893,3MK,II,695,302
9DDA40F2D9,3MK,I,511,183
9DDA40F2D9,3MK,II,695,341
5FBDF98D17,3MK,I,494,216
5FBDF98D17,3MK,II,683,410
03C33EFC61,3MK,I,511,71
03C33EFC61,3MK,II,695,184
B6F6633122,3MK,I,494,97
B6F6633122,3MK,II,683,286
B98B27894E,3MK,I,511,119
B98B27894E,3MK,II,695,363
43D4B728D8,3MK,I,494,12
43D4B728D8,3MK,II,683,101
1BBBDED4D9,3MK,I,511,305
1BBBDED4D9,3MK,II,695,454
FD80E9E40A,3MK,II,408,206
72420DFAAD,3MK,I,494,151
72420DFAAD,3MK,II,683,256
4A135655CB,3MK,I,494,97
4A135655CB,3MK,II,683,118
C3B8B9BAB3,3MK,I,511,130
C3B8B9BAB3,3MK,II,695,203
EF2B9A0982,3MK,I,511,45
EF2B9A0982,3MK,II,695,166
96EE3C15E6,3MK,I,494,126
96EE3C15E6,3MK,II,683,233
8B04FD22EE,3MK,I,511,218
8B04FD22EE,3MK,II,695,359
E9C891E3F0,3MK,I,511,296
E9C891E3F0,3MK,II,695,461
6A32292DA6,3MK,I,510,277
6A32292DA6,3MK,II,703,586
11E26BD505,3MK,I,510,137
11E26BD505,3MK,II,703,414
729F5EF90C,3MK,I,494,89
729F5EF90C,3MK,II,683,168
1B7B63E233,3MK,I,494,23
1B7B63E233,3MK,II,683,174
526B8D0E54,3MK,I,510,334
526B8D0E54,3MK,II,582,466
A4D32F1059,3MK,I,494,181
A4D32F1059,3MK,II,683,253
62413E47C4,3MK,I,510,314
62413E47C4,3MK,II,703,425
A393E1AC9E,3MK,I,510,155
A393E1AC9E,3MK,II,703,261
932CFAC66E,3MK,I,510,207
932CFAC66E,3MK,II,703,341
AAE67D0085,3MK,I,510,145
AAE67D0085,3MK,II,703,246
481520C19E,3MK,I,510,140
481520C19E,3MK,II,703,180
33CA88648C,3MK,I,510,72
33CA88648C,3MK,II,703,209
A8C178CF82,3MK,I,510,78
A8C178CF82,3MK,II,703,284
