Dziennik,Data,Wpis,Liczba
2TM5,2021-10-15,obecność,24
2TM5,2021-10-18,obecność,129
2TM5,2021-10-19,obecność,146
2TM5,2021-10-19,nieob. uspr. p.s.,7
2TM5,2021-10-20,obecność,109
2TM5,2021-10-20,nieob. uspr. p.s.,3
2TM5,2021-10-21,obecność,114
2TM5,2021-10-22,obecność,25
2TM5,2021-10-25,obecność,118
2TM5,2021-10-26,obecność,130
2TM5,2021-10-27,obecność,133
2TM5,2021-10-28,obecność,146
2TM5,2021-10-29,obecność,15
2TM5,2021-11-02,obecność,127
2TM5,2021-11-03,obecność,132
2TM5,2021-11-04,obecność,136
2TM5,2021-11-05,obecność,11
2TM5,2021-11-08,obecność,123
2TM5,2021-11-09,obecność,123
2TM5,2021-11-09,nieob. uspraw.,14
2TM5,2021-11-10,obecność,101
2TM5,2021-11-15,obecność,128
2TM5,2021-11-16,obecność,128
2TM5,2021-11-17,obecność,85
2TM5,2021-11-18,obecność,70
2TM5,2021-11-19,obecność,16
2TM5,2021-11-22,obecność,116
2TM5,2021-11-23,obecność,128
2TM5,2021-11-24,obecność,114
2TM5,2021-11-24,spóźn. uspr.,1
2TM5,2021-11-25,obecność,95
2TM5,2021-11-26,obecność,6
2TM5,2021-11-29,obecność,98
2TM5,2021-11-30,obecność,123
2TM5,2021-12-01,obecność,111
2TM5,2021-12-02,obecność,105
2TM5,2021-12-03,obecność,11
2TM5,2021-12-06,obecność,111
2TM5,2021-12-07,obecność,143
2TM5,2021-12-08,nieob. uspraw.,21
2TM5,2021-12-09,nieob. uspraw.,12
2TM5,2021-12-10,nieob. uspraw.,4
2TM5,2021-12-13,nieobecność,6
2TM5,2021-12-14,obecność,131
2TM5,2021-12-15,nieobecność,8
2TM5,2021-12-16,obecność,115
2TM5,2021-12-17,obecność,15
2TM5,2021-12-20,nauka zdalna,120
2TM5,2021-12-21,zwolniony,1
2TM5,2021-12-21,nauka zdalna,125
2TM5,2021-12-22,nauka zdalna,129
2TM5,2022-01-03,nauka zdalna,111
2TM5,2022-01-03,zwolniony,1
2TM5,2022-01-04,nauka zdalna,133
2TM5,2022-01-05,nauka zdalna,138
2TM5,2022-01-10,obecność,78
2TM5,2022-01-11,nieobecność,6
2TM5,2022-01-12,obecność,125
2TM5,2022-01-13,obecność,140
2TM5,2022-01-14,obecność,13
2TM5,2022-01-17,obecność,108
2TM5,2022-01-18,obecność,142
2TM5,2022-01-19,obecność,144
2TM5,2022-01-20,obecność,140
2TM5,2022-01-21,obecność,13
2TM5,2022-01-24,obecność,100
2TM5,2022-01-25,obecność,116
2TM5,2022-01-26,obecność,85
2TM5,2022-01-27,nauka zdalna,115
2TM5,2022-01-28,nauka zdalna,17
2TM5,2022-02-14,nauka zdalna,115
2TM5,2022-02-14,zwolniony,1
2TM5,2022-02-15,zwolniony,1
2TM5,2022-02-15,nauka zdalna,122
2TM5,2022-02-16,nauka zdalna,129
2TM5,2022-02-17,nauka zdalna,138
2TM5,2022-02-18,nieobecność,8
2TM5,2022-02-21,obecność,117
2TM5,2022-02-22,obecność,122
2TM5,2022-02-23,obecność,142
2TM5,2022-02-24,obecność,144
2TM5,2022-02-25,obecność,18
2TM5,2022-02-28,obecność,108
2TM5,2022-03-01,obecność,118
2TM5,2022-03-02,obecność,115
2TM5,2022-03-03,obecność,100
2TM5,2022-03-04,obecność,16
2TM5,2022-03-07,obecność,122
2TM5,2022-03-08,nieob. uspraw.,20
2TM5,2022-03-09,obecność,74
2TM5,2022-03-10,obecność,138
2TM5,2022-03-11,obecność,9
2TM5,2022-03-14,obecność,108
2TM5,2022-03-15,obecność,123
2TM5,2022-03-16,obecność,99
2TM5,2022-03-17,obecność,140
2TM5,2022-03-18,obecność,14
2TM5,2022-03-21,obecność,31
2TM5,2022-03-21,nieob. uspraw.,71
2TM5,2022-03-22,zwolniony,1
2TM5,2022-03-22,obecność,143
2TM5,2022-03-23,obecność,117
2TM5,2022-03-24,obecność,125
2TM5,2022-03-25,obecność,20
2TM5,2022-03-28,obecność,119
2TM5,2022-03-29,obecność,133
2TM5,2022-03-30,obecność,140
2TM5,2022-03-31,obecność,139
2TM5,2022-04-01,obecność,14
2TM5,2022-04-04,nieobecność,13
2TM5,2022-04-05,obecność,107
2TM5,2022-04-06,obecność,82
2TM5,2022-04-07,obecność,122
2TM5,2022-04-08,obecność,15
2TM5,2022-04-11,obecność,97
2TM5,2022-04-12,obecność,107
2TM5,2022-04-13,obecność,93
2TM5,2022-04-20,obecność,124
2TM5,2022-04-21,obecność,120
2TM5,2022-04-22,obecność,22
2TM5,2022-04-25,obecność,105
2TM5,2022-04-26,obecność,95
2TM5,2022-04-27,obecność,95
2TM5,2022-04-28,obecność,106
2TM5,2022-04-29,nieobecność,8
2TM5,2022-05-04,obecność,51
2TM5,2022-05-05,obecność,104
2TM5,2022-05-06,obecność,33
2TM5,2022-05-09,obecność,80
2TM5,2022-05-10,obecność,91
2TM5,2022-05-11,obecność,118
2TM5,2022-05-12,obecność,124
2TM5,2022-05-13,nieob. uspraw.,7
2TM5,2022-05-16,obecność,108
2TM5,2022-05-17,obecność,142
2TM5,2022-05-18,obecność,150
2TM5,2022-05-19,obecność,143
2TM5,2022-05-20,spóźnienie,1
2TM5,2022-05-20,obecność,32
2TM5,2022-05-23,obecność,107
2TM5,2022-05-24,obecność,134
2TM5,2022-05-25,obecność,141
2TM5,2022-05-26,obecność,140
2TM5,2022-05-27,obecność,36
2TM5,2022-05-30,obecność,123
2TM5,2022-05-31,obecność,136
2TM5,2022-06-01,obecność,128
2TM5,2022-06-02,obecność,136
2TM5,2022-06-03,nieob. uspraw.,9
2TM5,2022-06-06,obecność,48
2TM5,2022-06-07,obecność,64
2TM5,2022-06-08,obecność,68
2TM5,2022-06-09,obecność,105
2TM5,2022-06-10,obecność,11
2TM5,2021-09-02,nieobecność,12
2TM5,2021-09-06,obecność,91
2TM5,2021-09-07,obecność,88
2TM5,2021-09-08,obecność,91
2TM5,2021-09-08,spóźnienie,6
2TM5,2021-09-08,nieobecność,1
2TM5,2021-09-09,obecność,61
2TM5,2021-09-13,nieobecność,7
2TM5,2021-09-14,obecność,77
2TM5,2021-09-15,obecność,87
2TM5,2021-09-16,obecność,83
2TM5,2021-09-20,spóźnienie,1
2TM5,2021-09-21,nieobecność,8
2TM5,2021-09-22,nieobecność,1
2TM5,2021-09-23,nieobecność,3
2TM5,2021-09-27,nieobecność,7
2TM5,2021-09-29,nieobecność,8
2TM5,2021-09-30,nieobecność,8
2TM5,2021-10-01,nieobecność,6
2TM5,2021-10-06,nieob. uspraw.,16
2TM5,2021-10-07,nieob. uspraw.,29
2TM5,2021-10-08,nieob. uspraw.,12
2TM5,2021-10-11,nieobecność,8
2TM5,2021-10-12,spóźnienie,4
2TM5,2021-10-13,spóźnienie,3
2TM5,2021-10-20,spóźnienie,2
2TM5,2021-10-25,nieobecność,1
2TM5,2021-10-27,nieobecność,7
2TM5,2021-10-29,nieob. uspr. p.s.,4
2TM5,2021-11-04,nieobecność,8
2TM5,2021-11-05,nieobecność,6
2TM5,2021-11-08,nieobecność,7
2TM5,2021-11-09,nieobecność,3
2TM5,2021-11-15,nieobecność,1
2TM5,2021-11-16,nieobecność,1
2TM5,2021-11-17,nieobecność,6
2TM5,2021-11-18,nieobecność,5
2TM5,2021-11-19,nieobecność,6
2TM5,2021-11-22,nieobecność,1
2TM5,2021-11-23,spóźnienie,5
2TM5,2021-11-24,nieobecność,8
2TM5,2021-11-25,spóźnienie,2
2TM5,2021-11-26,nieobecność,6
2TM5,2021-11-30,nieobecność,2
2TM5,2021-12-01,nieobecność,1
2TM5,2021-12-03,nieobecność,7
2TM5,2021-12-08,obecność,131
2TM5,2021-12-09,obecność,147
2TM5,2021-12-10,spóźnienie,6
2TM5,2021-12-10,obecność,11
2TM5,2021-12-13,obecność,87
2TM5,2021-12-13,spóźnienie,1
2TM5,2021-12-14,nieobecność,2
2TM5,2021-12-15,obecność,112
2TM5,2021-12-20,nieobecność,13
2TM5,2022-01-03,nieobecność,8
2TM5,2022-01-04,nieobecność,5
2TM5,2022-01-05,nieobecność,4
2TM5,2022-01-11,obecność,104
2TM5,2022-01-13,spóźnienie,1
2TM5,2022-01-14,spóźnienie,4
2TM5,2022-01-21,nieobecność,8
2TM5,2022-01-24,nieobecność,8
2TM5,2022-01-26,nieobecność,7
2TM5,2022-01-27,nieobecność,9
2TM5,2022-01-28,nieobecność,7
2TM5,2022-02-14,nieobecność,1
2TM5,2022-02-15,nieob. uspraw.,18
2TM5,2022-02-16,nieobecność,13
2TM5,2022-02-17,nieobecność,4
2TM5,2022-02-23,nieobecność,1
2TM5,2022-02-25,nieobecność,5
2TM5,2022-02-28,nieob. uspr. p.s.,11
2TM5,2022-02-28,spóźnienie,4
2TM5,2022-03-03,spóźnienie,6
2TM5,2022-03-08,obecność,120
2TM5,2022-03-08,nieobecność,2
2TM5,2022-03-11,nieobecność,7
2TM5,2022-03-14,nieobecność,4
2TM5,2022-03-15,nieobecność,8
2TM5,2022-03-17,spóźnienie,1
2TM5,2022-03-18,nieobecność,4
2TM5,2022-03-21,nieobecność,8
2TM5,2022-03-22,spóźnienie,4
2TM5,2022-03-23,nieobecność,8
2TM5,2022-03-24,nieobecność,14
2TM5,2022-03-28,nieob. uspr. p.s.,3
2TM5,2022-03-28,nieobecność,5
2TM5,2022-03-29,nieob. uspr. p.s.,5
2TM5,2022-03-31,nieobecność,2
2TM5,2022-04-01,nieobecność,3
2TM5,2022-04-05,nieobecność,6
2TM5,2022-04-06,nieobecność,8
2TM5,2022-04-07,nieobecność,9
2TM5,2022-04-08,nieobecność,6
2TM5,2022-04-11,nieobecność,16
2TM5,2022-04-12,nieobecność,17
2TM5,2022-04-13,nieobecność,8
2TM5,2022-04-20,spóźnienie,2
2TM5,2022-04-25,spóźnienie,1
2TM5,2022-05-04,nieobecność,10
2TM5,2022-05-06,nieobecność,11
2TM5,2022-05-09,nieobecność,7
2TM5,2022-05-10,nieobecność,6
2TM5,2022-05-12,nieobecność,1
2TM5,2022-05-13,obecność,50
2TM5,2022-05-19,nieobecność,2
2TM5,2022-05-20,nieobecność,2
2TM5,2022-05-26,nieobecność,1
2TM5,2022-05-30,nieobecność,2
2TM5,2022-06-02,nieobecność,3
2TM5,2022-06-03,nieobecność,7
2TM5,2022-06-06,nieobecność,21
2TM5,2022-06-10,nieobecność,12
2TM5,2021-09-02,nieob. uspraw.,15
2TM5,2021-09-08,spóźn. uspr.,2
2TM5,2021-09-08,nieob. uspraw.,13
2TM5,2021-09-13,obecność,64
2TM5,2021-09-14,nieob. uspraw.,42
2TM5,2021-09-20,nieob. uspraw.,44
2TM5,2021-09-21,nieob. uspraw.,41
2TM5,2021-09-23,nieob. uspraw.,43
2TM5,2021-09-24,nieob. uspr. p.s.,10
2TM5,2021-10-04,nieob. uspraw.,28
2TM5,2021-10-05,nieob. uspraw.,15
2TM5,2021-10-11,nieob. uspr. p.s.,16
2TM5,2021-10-12,spóźn. uspr.,1
2TM5,2021-10-28,nieob. uspraw.,20
2TM5,2021-10-29,spóźn. uspr.,1
2TM5,2021-11-26,nieob. uspraw.,12
2TM5,2021-12-07,spóźnienie,3
2TM5,2021-12-13,nieob. uspr. p.s.,8
2TM5,2022-01-11,nieob. uspraw.,14
2TM5,2022-01-14,nieobecność,3
2TM5,2022-01-20,spóźnienie,2
2TM5,2022-01-24,nieob. uspraw.,24
2TM5,2022-01-25,nieob. uspraw.,34
2TM5,2022-01-26,nieob. uspraw.,41
2TM5,2022-02-14,nieob. uspraw.,16
2TM5,2022-02-16,nieob. uspraw.,10
2TM5,2022-02-17,nieob. uspraw.,9
2TM5,2022-02-17,spóźn. uspr.,1
2TM5,2022-02-18,nauka zdalna,15
2TM5,2022-02-21,nieob. uspraw.,15
2TM5,2022-03-02,nieob. uspraw.,35
2TM5,2022-03-04,spóźnienie,2
2TM5,2022-03-08,spóźn. uspr.,1
2TM5,2022-03-09,nieob. uspraw.,21
2TM5,2022-03-15,spóźn. uspr.,2
2TM5,2022-03-17,spóźn. uspr.,1
2TM5,2022-03-22,spóźn. uspr.,2
2TM5,2022-03-23,nieob. uspraw.,27
2TM5,2022-03-24,nieob. uspraw.,11
2TM5,2022-03-29,spóźn. uspr.,2
2TM5,2022-03-30,nieob. uspraw.,5
2TM5,2022-03-31,nieob. uspraw.,9
2TM5,2022-04-04,spóźn. uspr.,1
2TM5,2022-04-04,obecność,93
2TM5,2022-04-06,nieob. uspraw.,56
2TM5,2022-04-07,nieob. uspraw.,20
2TM5,2022-04-12,spóźnienie,2
2TM5,2022-04-13,nieob. uspr. p.s.,14
2TM5,2022-04-13,nieob. uspraw.,35
2TM5,2022-04-22,nieob. uspraw.,2
2TM5,2022-04-25,nieob. uspr. p.s.,11
2TM5,2022-04-26,nieob. uspr. p.s.,39
2TM5,2022-04-27,nieob. uspr. p.s.,29
2TM5,2022-04-28,nieob. uspr. p.s.,37
2TM5,2022-04-29,nieob. uspr. p.s.,4
2TM5,2022-05-09,nieob. uspr. p.s.,13
2TM5,2022-05-20,nieob. uspraw.,6
2TM5,2022-05-24,nieob. uspraw.,16
2TM5,2022-05-26,nieob. uspraw.,8
2TM5,2022-05-31,nieob. uspraw.,10
2TM5,2022-06-02,nieob. uspraw.,13
2TM5,2022-06-06,nieob. uspraw.,26
2TM5,2022-06-10,spóźnienie,1
2TM5,2021-09-09,nieob. uspraw.,40
2TM5,2021-09-20,nieob. uspr. p.s.,2
2TM5,2021-09-30,nieob. uspr. p.s.,9
2TM5,2021-10-12,nieobecność,3
2TM5,2021-10-26,nieob. uspraw.,29
2TM5,2021-10-29,spóźnienie,2
2TM5,2021-11-10,nieob. uspraw.,40
2TM5,2021-12-01,nieob. uspraw.,56
2TM5,2022-01-11,spóźnienie,5
2TM5,2022-01-13,nieob. uspraw.,9
2TM5,2022-03-01,nieob. uspr. p.s.,12
2TM5,2022-03-03,nieob. uspraw.,34
2TM5,2022-03-08,spóźnienie,1
2TM5,2022-03-14,nieob. uspraw.,16
2TM5,2022-03-15,spóźnienie,1
2TM5,2022-03-25,nieob. uspraw.,3
2TM5,2022-04-04,spóźnienie,1
2TM5,2022-05-10,nieob. uspraw.,6
2TM5,2022-05-11,nieob. uspraw.,8
2TM5,2022-05-12,nieob. uspraw.,15
2TM5,2022-05-25,nieob. uspraw.,11
2TM5,2022-05-27,nieob. uspraw.,7
2TM5,2022-06-10,nieob. uspraw.,19
2TM5,2021-10-28,nieobecność,2
2TM5,2021-10-29,nieobecność,1
2TM5,2021-11-03,nieob. uspraw.,14
2TM5,2021-11-04,nieob. uspraw.,24
2TM5,2021-11-05,nieob. uspraw.,9
2TM5,2021-11-08,nieob. uspr. p.s.,4
2TM5,2021-11-24,spóźnienie,1
2TM5,2021-12-15,nieob. uspraw.,32
2TM5,2021-12-16,nieob. uspraw.,32
2TM5,2021-12-17,nieob. uspraw.,5
2TM5,2022-01-17,spóźnienie,3
2TM5,2022-02-22,nieob. uspr. p.s.,6
2TM5,2022-02-22,spóźn. uspr.,1
2TM5,2022-03-21,nieob. uspr. p.s.,24
2TM5,2022-04-04,nieob. uspraw.,22
2TM5,2022-04-05,nieob. uspraw.,18
2TM5,2022-04-28,nieob. uspraw.,9
2TM5,2022-04-29,obecność,6
2TM5,2022-05-04,nieob. uspraw.,25
2TM5,2022-05-05,nieob. uspraw.,32
2TM5,2022-05-06,nieob. uspraw.,15
2TM5,2022-05-10,nieob. uspr. p.s.,10
2TM5,2022-05-13,nieob. uspr. p.s.,5
2TM5,2022-05-16,nieob. uspr. p.s.,2
2TM5,2022-05-19,nieob. uspraw.,7
2TM5,2022-06-03,obecność,7
2TM5,2022-06-08,nieob. uspr. p.s.,10
2TM5,2021-09-06,nieobecność,3
2TM5,2021-09-09,spóźnienie,2
2TM5,2021-09-13,nieob. uspraw.,20
2TM5,2021-09-15,nieob. uspraw.,33
2TM5,2021-09-16,nieob. uspraw.,29
2TM5,2021-09-17,nieob. uspraw.,3
2TM5,2021-10-05,spóźnienie,4
2TM5,2021-11-02,spóźn. uspr.,2
2TM5,2021-11-15,nieob. uspraw.,15
2TM5,2021-11-16,nieob. uspraw.,35
2TM5,2021-11-17,nieob. uspraw.,35
2TM5,2021-11-18,nieob. uspraw.,30
2TM5,2021-11-19,nieob. uspraw.,4
2TM5,2021-11-22,nieob. uspraw.,25
2TM5,2021-11-23,nieob. uspraw.,31
2TM5,2021-11-24,nieob. uspraw.,44
2TM5,2021-11-25,nieob. uspraw.,49
2TM5,2021-11-26,nieob. uspr. p.s.,2
2TM5,2021-12-03,nieob. uspr. p.s.,1
2TM5,2021-12-07,spóźn. uspr.,2
2TM5,2022-01-11,spóźn. uspr.,2
2TM5,2022-01-14,nieob. uspraw.,3
2TM5,2022-01-27,nieob. uspraw.,9
2TM5,2022-02-23,spóźnienie,4
2TM5,2022-03-15,nieob. uspraw.,11
2TM5,2022-03-30,spóźnienie,7
2TM5,2022-04-04,nieob. uspr. p.s.,2
2TM5,2022-04-06,nieob. uspr. p.s.,6
2TM5,2022-04-11,nieob. uspr. p.s.,2
2TM5,2022-04-21,nieob. uspraw.,16
2TM5,2022-05-31,spóźnienie,5
2TM5,2022-06-07,spóźnienie,4
2TM5,2021-09-23,spóźn. uspr.,1
2TM5,2021-09-24,nieob. uspraw.,8
2TM5,2021-10-01,spóźn. uspr.,1
2TM5,2021-10-08,spóźn. uspr.,2
2TM5,2022-01-14,spóźn. uspr.,1
2TM5,2022-03-04,nieob. uspraw.,4
2TM5,2022-03-11,nieob. uspraw.,7
2TM5,2022-04-20,nieob. uspr. p.s.,8
2TM5,2022-05-04,nieob. uspr. p.s.,8
2TM5,2022-06-07,nieob. uspraw.,48
2TM5,2021-09-06,nieob. uspraw.,10
2TM5,2021-09-07,nieob. uspraw.,24
2TM5,2021-09-22,nieob. uspraw.,24
2TM5,2021-09-27,nieob. uspraw.,34
2TM5,2021-09-28,nieob. uspraw.,21
2TM5,2021-09-30,nieob. uspraw.,40
2TM5,2021-10-01,nieob. uspraw.,5
2TM5,2021-10-12,nieob. uspraw.,14
2TM5,2021-10-15,nieob. uspraw.,2
2TM5,2021-10-25,nieob. uspraw.,25
2TM5,2021-10-27,nieob. uspraw.,7
2TM5,2021-11-08,nieob. uspraw.,10
2TM5,2021-11-30,nieob. uspraw.,22
2TM5,2021-12-02,nieob. uspraw.,42
2TM5,2021-12-03,nieob. uspraw.,7
2TM5,2021-12-06,nieob. uspraw.,6
2TM5,2021-12-07,nieob. uspraw.,8
2TM5,2021-12-17,nieobecność,2
2TM5,2022-01-13,nieobecność,2
2TM5,2022-01-17,nieob. uspraw.,21
2TM5,2022-01-20,nieob. uspraw.,9
2TM5,2022-01-21,nieob. uspraw.,3
2TM5,2022-02-22,nieobecność,4
2TM5,2022-02-24,nieobecność,2
2TM5,2022-02-28,nieobecność,1
2TM5,2022-03-02,nieobecność,2
2TM5,2022-03-03,nieobecność,12
2TM5,2022-03-04,nieobecność,2
2TM5,2022-03-07,nieob. uspraw.,7
2TM5,2022-03-10,nieob. uspraw.,10
2TM5,2022-03-18,nieob. uspraw.,3
2TM5,2022-03-28,nieob. uspraw.,5
2TM5,2022-03-29,nieob. uspraw.,10
2TM5,2022-04-01,nieob. uspraw.,7
2TM5,2022-04-08,nieob. uspraw.,3
2TM5,2022-04-11,nieob. uspraw.,16
2TM5,2022-04-13,spóźnienie,2
2TM5,2022-04-20,nieob. uspraw.,18
2TM5,2022-04-29,nieob. uspraw.,6
2TM5,2022-05-09,nieob. uspraw.,14
2TM5,2022-05-16,spóźnienie,1
2TM5,2022-05-30,nieob. uspraw.,8
2TM5,2022-06-07,nieobecność,15
2TM5,2022-06-08,nieobecność,20
2TM5,2022-06-09,nieobecność,23
2TM5,2021-09-29,nieob. uspraw.,24
2TM5,2021-10-06,nieob. uspr. p.s.,8
2TM5,2021-10-12,nieob. uspr. p.s.,5
2TM5,2021-10-13,nieob. uspr. p.s.,11
2TM5,2021-11-09,nieob. uspr. p.s.,2
2TM5,2021-11-10,nieob. uspr. p.s.,4
2TM5,2021-12-14,nieob. uspraw.,23
2TM5,2022-02-22,nieob. uspraw.,17
2TM5,2022-04-25,nieob. uspraw.,15
2TM5,2022-05-17,nieob. uspraw.,9
2TM5,2022-06-01,nieob. uspraw.,5
2TM5,2022-06-08,nieob. uspraw.,35
2TM5,2022-06-09,nieob. uspraw.,24
2TM5,2021-09-09,spóźn. uspr.,3
2TM5,2021-10-04,spóźnienie,1
2TM5,2021-10-05,nieob. uspr. p.s.,8
2TM5,2021-10-11,nieob. uspraw.,13
2TM5,2021-10-18,nieob. uspraw.,13
2TM5,2021-10-19,nieob. uspraw.,11
2TM5,2021-10-20,nieob. uspraw.,12
2TM5,2021-10-29,nieob. uspraw.,3
2TM5,2021-11-29,nieob. uspraw.,18
2TM5,2021-12-16,nieobecność,5
2TM5,2022-01-10,nieob. uspraw.,11
2TM5,2022-02-24,nieob. uspraw.,2
2TM5,2022-02-28,spóźn. uspr.,1
2TM5,2022-03-17,nieob. uspraw.,10
2TM5,2022-03-18,nieob. uspr. p.s.,3
2TM5,2022-04-12,nieob. uspraw.,24
2TM5,2022-04-27,nieob. uspraw.,9
2TM5,2022-05-26,spóźnienie,3
2TM5,2021-10-26,nieob. uspr. p.s.,2
2TM5,2021-12-13,nieob. uspraw.,16
2TM5,2021-12-21,nieob. uspraw.,5
2TM5,2022-01-03,nieob. uspraw.,14
2TM5,2022-01-10,nieobecność,5
2TM5,2022-03-01,nieobecność,2
2TM5,2022-03-07,nieob. uspr. p.s.,3
2TM5,2022-03-08,nieob. uspr. p.s.,6
2TM5,2022-03-10,nieob. uspr. p.s.,4
2TM5,2022-03-14,nieob. uspr. p.s.,4
2TM5,2022-03-15,nieob. uspr. p.s.,5
2TM5,2022-03-22,nieob. uspr. p.s.,2
2TM5,2022-05-04,spóźnienie,1
2TM5,2022-05-23,spóźnienie,1
2TM5,2021-09-03,nieobecność,1
2TM5,2021-09-13,spóźn. uspr.,1
2TM5,2021-09-17,nieob. uspr. p.s.,5
2TM5,2021-10-05,nieobecność,1
2TM5,2021-10-18,spóźnienie,1
2TM5,2021-10-26,spóźnienie,3
2TM5,2021-11-10,nieobecność,2
2TM5,2021-12-10,spóźn. uspr.,2
2TM5,2021-12-21,nieobecność,1
2TM5,2021-12-21,spóźnienie,1
2TM5,2021-12-22,nieobecność,2
2TM5,2022-01-18,nieob. uspraw.,8
2TM5,2022-01-19,nieob. uspraw.,8
2TM5,2022-02-14,spóźn. uspr.,1
2TM5,2022-02-25,nieob. uspraw.,1
2TM5,2022-03-01,nieob. uspraw.,17
2TM5,2022-04-26,nieob. uspraw.,16
2TM5,2022-05-23,nieob. uspraw.,6
2TM5,2021-11-02,spóźnienie,1
2TM5,2021-12-22,nieob. uspraw.,2
2TM5,2022-01-04,nieob. uspraw.,11
2TM5,2022-01-12,nieob. uspraw.,8
2TM5,2022-02-23,nieob. uspraw.,2
2TM5,2021-09-14,spóźnienie,1
2TM5,2021-10-21,nieob. uspraw.,12
2TM5,2021-10-22,nieob. uspraw.,1
2TM5,2021-11-03,spóźnienie,1
2TM5,2021-12-10,nieobecność,2
2TM5,2022-02-15,nieobecność,11
2TM5,2022-03-16,nieob. uspraw.,9
2TM5,2022-04-07,nieob. uspr. p.s.,1
2TM5,2022-06-07,zwolniony,1
2TM5,2021-10-05,nauka zdalna,1
2TM5,2021-11-09,spóźnienie,1
2TM5,2022-03-01,spóźnienie,1
2TM5,2022-03-11,nieob. uspr. p.s.,1
2TM5,2022-03-24,zwolniony,2
2TM5,2022-03-31,nieob. uspr. p.s.,2
2TM5,2022-04-21,nieob. uspr. p.s.,16
2TM5,2022-05-05,nieob. uspr. p.s.,8
2TM5,2022-05-06,nieob. uspr. p.s.,3
2TM5,2022-05-11,nieob. uspr. p.s.,7
2TM5,2022-05-12,nieob. uspr. p.s.,12
2TM5,2022-05-20,nieob. uspr. p.s.,2
2TM5,2021-09-03,nieob. uspraw.,2
2TM5,2021-10-07,nieob. uspr. p.s.,4
2TM5,2021-12-09,nieobecność,1
2TM5,2021-12-17,spóźnienie,2
2TM5,2022-01-04,spóźnienie,1
2TM5,2022-05-24,nieobecność,1
2TM5,2021-09-29,spóźnienie,1
2TM5,2021-10-06,nieobecność,2
2TM5,2021-10-13,nieob. uspraw.,8
2TM5,2021-11-02,nieob. uspraw.,13
2TM5,2021-11-29,nieobecność,7
2TM5,2021-10-18,nieob. uspr. p.s.,1
2TM5,2021-11-22,nieob. uspr. p.s.,1
2TM5,2021-12-08,nieobecność,8
2TM5,2022-01-05,nieob. uspraw.,10
2TM5,2022-02-23,nieob. uspr. p.s.,3
2TM5,2022-04-11,spóźnienie,1
2TM5,2022-05-05,nieobecność,8
2TM5,2021-09-01,nieob. uspraw.,8
2TM5,2021-09-02,nieob. uspr. p.s.,2
2TM5,2021-09-29,spóźn. uspr.,1
2TM5,2021-11-25,nieobecność,1
2TM5,2022-01-20,nieobecność,1
2TM5,2022-02-24,nieob. uspr. p.s.,4
2TM5,2022-02-28,nieob. uspraw.,7
2TM5,2022-03-16,nieobecność,6
2TM5,2022-03-25,nieobecność,1
2TM5,2022-05-16,nieob. uspraw.,2
2TM5,2022-05-16,spóźn. uspr.,1
2TM5,2021-09-07,nieobecność,7
2TM5,2021-09-16,nieobecność,8
2TM5,2021-09-17,nieobecność,1
2TM5,2021-12-06,nieobecność,6
2TM5,2021-12-07,nieobecność,8
2TM5,2021-12-20,spóźnienie,1
2TM5,2022-02-18,spóźnienie,1
2TM5,2022-05-18,nieob. uspraw.,2
2TM5,2022-06-03,spóźnienie,1
2TW5,2021-09-01,,13
2TW5,2021-09-02,obecność,76
2TW5,2021-09-03,obecność,84
2TW5,2021-09-06,nieob. uspr. p.s.,57
2TW5,2021-09-07,nieob. uspr. p.s.,56
2TW5,2021-09-08,nieob. uspr. p.s.,79
2TW5,2021-09-09,nieob. uspr. p.s.,88
2TW5,2021-09-13,nieob. uspr. p.s.,64
2TW5,2021-09-14,nieob. uspr. p.s.,56
2TW5,2021-09-15,nieob. uspr. p.s.,56
2TW5,2021-09-16,nieob. uspr. p.s.,64
2TW5,2021-09-17,nieob. uspr. p.s.,56
2TW5,2021-09-20,obecność,77
2TW5,2021-09-21,obecność,89
2TW5,2021-09-22,obecność,84
2TW5,2021-09-23,obecność,71
2TW5,2021-09-24,obecność,84
2TW5,2021-09-27,obecność,74
2TW5,2021-09-27,spóźnienie,1
2TW5,2021-09-28,obecność,100
2TW5,2021-09-29,obecność,83
2TW5,2021-09-30,obecność,85
2TW5,2021-09-30,zwolniony,1
2TW5,2021-10-01,obecność,65
2TW5,2021-10-04,nieob. uspr. p.s.,6
2TW5,2021-10-04,obecność,71
2TW5,2021-10-05,obecność,98
2TW5,2021-10-05,nieob. uspr. p.s.,3
2TW5,2021-10-06,obecność,86
2TW5,2021-10-06,nieob. uspr. p.s.,5
2TW5,2021-10-07,obecność,98
2TW5,2021-10-08,obecność,83
2TW5,2021-10-11,nieob. uspr. p.s.,6
2TW5,2021-10-11,obecność,64
2TW5,2021-10-12,obecność,93
2TW5,2021-10-12,nieob. uspr. p.s.,9
2TW5,2021-10-13,obecność,76
2TW5,2021-10-13,nieob. uspr. p.s.,15
2TW5,2021-10-15,obecność,48
2TW5,2021-10-15,nieob. uspr. p.s.,23
2TW5,2021-10-18,obecność,87
2TW5,2021-10-19,obecność,13
2TW5,2021-10-19,nieob. uspr. p.s.,91
2TW5,2021-10-20,obecność,90
2TW5,2021-10-21,obecność,95
2TW5,2021-10-21,spóźn. uspr.,2
2TW5,2021-10-22,obecność,71
2TW5,2021-10-22,nieob. uspr. p.s.,18
