Dziennik,Data,Wpis,Liczba
2TM5,2023-01-13,nieob. uspr. p.s.,3
2TM5,2023-01-24,nieob. uspraw.,8
2TM5,2023-03-28,nieob. uspraw.,18
2TM5,2022-10-28,nieob. uspr. p.s.,2
2TM5,2022-11-07,nieob. uspr. p.s.,1
2TM5,2022-12-14,nieobecność,5
2TM5,2023-01-23,nieob. uspr. p.s.,3
2TM5,2023-01-25,spóźn. uspr.,1
2TM5,2023-04-04,nieob. uspr. p.s.,1
2TM5,2023-04-14,nieob. uspr. p.s.,5
2TM5,2023-05-12,nieob. uspr. p.s.,4
2TM5,2023-05-15,nieob. uspr. p.s.,1
2TM5,2023-05-19,nieob. uspr. p.s.,8
2TM5,2022-10-12,spóźn. uspr.,1
2TM5,2022-10-18,nieob. uspraw.,1
2TM5,2022-10-21,nieob. uspraw.,1
2TM5,2022-10-27,spóźn. uspr.,1
2TM5,2022-10-27,nieob. uspraw.,8
2TM5,2022-11-03,spóźn. uspr.,1
2TM5,2022-11-14,nieob. uspr. p.s.,3
2TM5,2022-11-18,nieob. uspr. p.s.,1
2TM5,2022-11-22,nieob. uspraw.,11
2TM5,2022-11-22,nieob. uspr. p.s.,3
2TM5,2022-11-28,nieob. uspr. p.s.,3
2TM5,2022-11-28,spóźn. uspr.,1
2TM5,2022-11-29,spóźn. uspr.,1
2TM5,2022-11-29,nieob. uspr. p.s.,9
2TM5,2022-11-30,spóźn. uspr.,1
2TM5,2022-12-12,nieob. uspraw.,2
2TM5,2022-12-13,nieob. uspraw.,8
2TM5,2022-12-15,nieob. uspraw.,1
2TM5,2022-12-16,nieob. uspraw.,2
2TM5,2022-12-19,nieob. uspr. p.s.,3
2TM5,2022-12-21,nieob. uspr. p.s.,5
2TM5,2023-01-11,nieobecność,1
2TM5,2023-01-26,nieobecność,9
2TM5,2023-01-31,nieobecność,9
2TM5,2023-03-07,nieobecność,1
2TM5,2023-03-10,nieobecność,10
2TM5,2023-03-29,spóźnienie,1
2TM5,2022-11-30,nieobecność,2
2TM5,2022-12-12,nieob. uspr. p.s.,4
2TM5,2023-01-09,nieob. uspr. p.s.,6
2TM5,2023-01-09,spóźn. uspr.,1
2TM5,2023-01-20,nieob. uspr. p.s.,2
2TM5,2023-03-14,nieobecność,2
2TM5,2023-03-22,nieobecność,1
2TM5,2023-05-15,spóźnienie,1
2TM5,2023-05-18,nieobecność,2
2TM5,2022-09-23,spóźn. uspr.,1
2TM5,2022-12-14,nieob. uspr. p.s.,10
2TM5,2023-01-19,nieob. uspraw.,7
2TM5,2023-03-24,nieob. uspr. p.s.,2
2TM5,2023-03-31,spóźn. uspr.,1
2TM5,2023-05-10,nieob. uspr. p.s.,1
2TM5,2022-09-21,nieob. uspr. p.s.,1
2TM5,2022-09-23,nieob. uspr. p.s.,1
2TM5,2022-09-26,nieob. uspr. p.s.,8
2TM5,2022-10-03,nieob. uspr. p.s.,5
2TM5,2022-10-05,nieob. uspr. p.s.,2
2TM5,2022-10-10,nieob. uspr. p.s.,5
2TM5,2022-10-20,nieob. uspr. p.s.,2
2TM5,2022-10-24,nieob. uspr. p.s.,1
2TM5,2022-11-03,nieob. uspr. p.s.,3
2TM5,2022-11-16,spóźn. uspr.,1
2TM5,2022-12-12,spóźn. uspr.,1
2TM5,2022-12-16,spóźn. uspr.,1
2TM5,2022-12-20,spóźn. uspr.,1
2TM5,2023-01-03,nieob. uspr. p.s.,2
2TM5,2023-01-19,nieob. uspr. p.s.,1
2TM5,2023-02-07,nieob. uspr. p.s.,2
2TM5,2023-02-09,nieob. uspraw.,14
2TM5,2023-02-28,nieob. uspr. p.s.,1
2TM5,2023-03-10,nieob. uspr. p.s.,7
2TM5,2022-12-02,nieob. uspr. p.s.,3
2TM5,2022-12-09,nieob. uspr. p.s.,2
2TM5,2022-12-16,nieob. uspr. p.s.,3
2TM5,2023-01-04,nieob. uspr. p.s.,3
2TM5,2022-09-28,nieobecność,2
2TM5,2022-09-28,spóźnienie,1
2TM5,2022-10-06,nieobecność,7
2TM5,2022-10-21,nieobecność,1
2TM5,2022-11-23,nieobecność,1
2TM5,2022-11-23,nieob. uspr. p.s.,2
2TM5,2022-11-25,nieobecność,1
2TM5,2022-11-30,nieob. uspr. p.s.,3
2TM5,2022-12-06,nieobecność,1
2TM5,2023-01-04,spóźnienie,1
2TM5,2023-01-13,nieobecność,1
2TM5,2023-01-25,nieobecność,1
2TM5,2023-02-08,nieob. uspr. p.s.,2
2TM5,2023-03-13,nieobecność,1
2TM5,2023-05-11,nieobecność,1
2TM5,2023-05-12,nieobecność,7
2TM5,2022-09-22,nieob. uspraw.,7
2TM5,2022-12-13,nieob. uspr. p.s.,1
2TM5,2022-10-18,spóźnienie,1
2TM5,2023-05-22,spóźnienie,1
2TM5,2023-06-22,obecność,6
2TW5,2022-09-01,obecność,184
2TW5,2022-09-02,obecność,143
2TW5,2022-09-02,nieob. uspraw.,18
2TW5,2022-09-05,obecność,161
2TW5,2022-09-06,obecność,152
2TW5,2022-09-07,nieob. uspraw.,14
2TW5,2022-09-08,obecność,167
2TW5,2022-09-09,obecność,162
2TW5,2022-09-12,obecność,140
2TW5,2022-09-13,obecność,134
2TW5,2022-09-14,obecność,152
2TW5,2022-09-15,obecność,150
2TW5,2022-09-16,obecność,154
2TW5,2022-09-16,nieob. uspraw.,26
2TW5,2022-09-19,obecność,147
2TW5,2022-09-20,obecność,133
2TW5,2022-09-21,obecność,98
2TW5,2022-09-22,obecność,161
2TW5,2022-09-23,nieob. uspraw.,54
2TW5,2022-09-26,obecność,144
2TW5,2022-09-27,obecność,144
2TW5,2022-09-28,nieob. uspraw.,25
2TW5,2022-09-29,nieob. uspraw.,27
2TW5,2022-09-30,nieob. uspraw.,34
2TW5,2022-10-03,obecność,131
2TW5,2022-10-04,obecność,116
2TW5,2022-10-05,obecność,152
2TW5,2022-10-06,obecność,170
2TW5,2022-10-07,obecność,133
2TW5,2022-10-10,obecność,141
2TW5,2022-10-11,obecność,122
2TW5,2022-10-12,obecność,161
2TW5,2022-10-13,obecność,159
2TW5,2022-10-17,obecność,152
2TW5,2022-10-18,nieob. uspraw.,15
2TW5,2022-10-19,obecność,158
2TW5,2022-10-20,obecność,149
2TW5,2022-10-21,obecność,98
2TW5,2022-10-21,nieob. uspr. p.s.,38
2TW5,2022-10-21,nieobecność,22
2TW5,2022-10-24,obecność,144
2TW5,2022-10-25,obecność,167
2TW5,2022-10-26,obecność,171
2TW5,2022-10-27,obecność,154
2TW5,2022-10-28,obecność,120
2TW5,2022-11-02,obecność,141
2TW5,2022-11-02,nieob. uspraw.,6
2TW5,2022-11-03,obecność,177
2TW5,2022-11-04,obecność,159
2TW5,2022-11-07,obecność,159
2TW5,2022-11-08,obecność,161
2TW5,2022-11-09,obecność,117
2TW5,2022-11-10,obecność,153
2TW5,2022-11-10,nieob. uspraw.,14
2TW5,2022-11-14,obecność,183
2TW5,2022-11-15,obecność,146
2TW5,2022-11-16,obecność,126
2TW5,2022-11-17,obecność,157
2TW5,2022-11-18,obecność,140
2TW5,2022-11-21,obecność,151
2TW5,2022-11-22,obecność,154
2TW5,2022-11-23,obecność,161
2TW5,2022-11-24,obecność,140
2TW5,2022-11-25,obecność,139
2TW5,2022-11-28,nieob. uspraw.,19
2TW5,2022-11-29,obecność,91
2TW5,2022-11-30,obecność,140
2TW5,2022-12-01,obecność,167
2TW5,2022-12-02,obecność,136
2TW5,2022-12-05,nieob. uspraw.,24
2TW5,2022-12-06,nieob. uspraw.,17
2TW5,2022-12-07,obecność,128
2TW5,2022-12-08,obecność,179
2TW5,2022-12-09,obecność,145
2TW5,2022-12-12,obecność,144
2TW5,2022-12-13,obecność,170
2TW5,2022-12-14,obecność,128
2TW5,2022-12-15,obecność,145
2TW5,2022-12-16,obecność,130
2TW5,2022-12-19,obecność,141
2TW5,2022-12-19,nieob. uspraw.,16
2TW5,2022-12-20,nieob. uspraw.,34
2TW5,2022-12-21,obecność,158
2TW5,2022-12-22,obecność,160
2TW5,2023-01-02,obecność,125
2TW5,2023-01-03,obecność,110
2TW5,2023-01-04,obecność,120
2TW5,2023-01-05,obecność,118
2TW5,2023-01-09,obecność,155
2TW5,2023-01-10,obecność,145
2TW5,2023-01-11,obecność,178
2TW5,2023-01-12,obecność,148
2TW5,2023-01-13,obecność,97
2TW5,2023-01-16,obecność,161
2TW5,2023-01-17,obecność,124
2TW5,2023-01-18,obecność,138
2TW5,2023-01-19,obecność,131
2TW5,2023-01-20,obecność,139
2TW5,2023-01-23,obecność,139
2TW5,2023-01-24,obecność,158
2TW5,2023-01-25,obecność,134
2TW5,2023-01-26,obecność,165
2TW5,2023-01-27,nieob. uspraw.,22
2TW5,2023-01-30,nieob. uspraw.,58
2TW5,2023-01-31,nieob. uspraw.,36
2TW5,2023-02-01,nieob. uspraw.,31
2TW5,2023-02-02,nieob. uspraw.,33
2TW5,2023-02-03,nieob. uspraw.,26
2TW5,2023-02-06,nieob. uspraw.,17
2TW5,2023-02-07,nieob. uspraw.,23
2TW5,2023-02-08,nieob. uspraw.,14
2TW5,2023-02-09,nieob. uspraw.,8
2TW5,2023-02-10,nieob. uspraw.,23
2TW5,2023-02-27,obecność,153
2TW5,2023-02-27,nieob. uspraw.,18
2TW5,2023-02-28,obecność,135
2TW5,2023-03-01,obecność,118
2TW5,2023-03-02,obecność,167
2TW5,2023-03-03,obecność,123
2TW5,2023-03-06,obecność,151
2TW5,2023-03-07,obecność,160
2TW5,2023-03-08,obecność,157
2TW5,2023-03-09,obecność,155
2TW5,2023-03-10,obecność,132
2TW5,2023-03-13,obecność,149
2TW5,2023-03-14,nieob. uspraw.,9
2TW5,2023-03-14,obecność,166
2TW5,2023-03-15,obecność,66
2TW5,2023-03-16,obecność,140
2TW5,2023-03-17,obecność,116
2TW5,2023-03-17,nieob. uspr. p.s.,2
2TW5,2023-03-20,obecność,151
2TW5,2023-03-21,nieob. uspraw.,91
2TW5,2023-03-22,obecność,141
2TW5,2023-03-23,obecność,125
2TW5,2023-03-24,obecność,131
2TW5,2023-03-27,nieob. uspraw.,68
2TW5,2023-03-28,obecność,106
2TW5,2023-03-28,nieob. uspraw.,36
2TW5,2023-03-29,obecność,120
2TW5,2023-03-30,obecność,136
2TW5,2023-03-30,nieob. uspr. p.s.,12
2TW5,2023-03-31,obecność,126
2TW5,2023-04-03,obecność,151
2TW5,2023-04-04,obecność,146
2TW5,2023-04-05,obecność,145
2TW5,2023-04-12,obecność,117
2TW5,2023-04-13,obecność,103
2TW5,2023-04-14,obecność,104
2TW5,2023-05-15,obecność,162
2TW5,2023-05-16,obecność,118
2TW5,2023-05-17,obecność,174
2TW5,2023-05-18,obecność,152
2TW5,2023-05-19,obecność,155
2TW5,2023-05-22,obecność,147
2TW5,2023-05-23,obecność,139
2TW5,2023-05-24,obecność,175
2TW5,2023-05-25,obecność,171
2TW5,2023-05-29,obecność,118
2TW5,2023-05-30,obecność,135
2TW5,2023-05-31,obecność,101
2TW5,2023-06-01,,138
2TW5,2023-06-01,obecność,23
2TW5,2023-06-02,obecność,102
2TW5,2023-06-05,obecność,122
2TW5,2023-06-06,nieob. uspraw.,91
2TW5,2023-06-07,,138
2TW5,2023-06-12,obecność,118
2TW5,2023-06-13,obecność,102
2TW5,2023-06-14,nieobecność,135
2TW5,2023-06-15,nieobecność,128
2TW5,2023-06-16,nieobecność,120
2TW5,2023-06-19,nieobecność,85
2TW5,2023-06-20,nieobecność,146
2TW5,2023-06-21,nieobecność,120
2TW5,2023-06-21,obecność,52
2TW5,2023-06-22,obecność,46
2TW5,2023-06-22,nieobecność,132
2TW5,2023-06-23,obecność,161
2TW5,2022-09-07,obecność,145
2TW5,2022-09-08,nieob. uspraw.,15
2TW5,2022-09-15,nieob. uspraw.,33
2TW5,2022-09-16,spóźnienie,2
2TW5,2022-09-23,nieobecność,12
2TW5,2022-09-26,spóźnienie,7
2TW5,2022-09-28,obecność,95
2TW5,2022-09-28,nieobecność,14
2TW5,2022-09-29,obecność,155
2TW5,2022-09-30,obecność,143
2TW5,2022-09-30,spóźnienie,6
2TW5,2022-10-03,nieob. uspr. p.s.,4
2TW5,2022-10-07,nieob. uspr. p.s.,11
2TW5,2022-10-18,obecność,160
2TW5,2022-10-24,spóźnienie,3
2TW5,2022-11-14,nieob. uspraw.,18
2TW5,2022-11-18,nieob. uspr. p.s.,4
2TW5,2022-11-18,nieobecność,9
2TW5,2022-11-28,obecność,134
2TW5,2022-12-05,obecność,144
2TW5,2022-12-06,obecność,155
2TW5,2022-12-07,nieob. uspraw.,14
2TW5,2022-12-09,nieob. uspraw.,10
2TW5,2022-12-12,nieob. uspraw.,16
2TW5,2022-12-16,spóźn. uspr.,2
2TW5,2022-12-20,obecność,108
2TW5,2022-12-21,spóźnienie,5
2TW5,2023-01-03,spóźnienie,2
2TW5,2023-01-09,nieobecność,5
2TW5,2023-01-12,spóźnienie,3
2TW5,2023-01-23,nieobecność,11
2TW5,2023-01-25,nieobecność,5
2TW5,2023-01-25,spóźnienie,5
2TW5,2023-01-27,obecność,123
2TW5,2023-01-30,nieobecność,18
2TW5,2023-01-31,obecność,131
2TW5,2023-01-31,spóźnienie,6
2TW5,2023-02-01,obecność,104
2TW5,2023-02-02,obecność,136
2TW5,2023-02-02,spóźnienie,3
2TW5,2023-02-03,obecność,133
2TW5,2023-02-06,obecność,146
2TW5,2023-02-07,nieobecność,2
2TW5,2023-02-07,nieob. uspr. p.s.,9
2TW5,2023-02-07,obecność,138
2TW5,2023-02-07,spóźnienie,3
2TW5,2023-02-09,obecność,175
2TW5,2023-02-10,obecność,125
2TW5,2023-03-01,spóźn. uspr.,4
2TW5,2023-03-07,nieob. uspr. p.s.,4
2TW5,2023-03-08,nieob. uspraw.,2
2TW5,2023-03-09,spóźnienie,1
2TW5,2023-03-16,spóźnienie,4
2TW5,2023-03-17,nieob. uspraw.,13
2TW5,2023-03-23,nieob. uspraw.,22
2TW5,2023-03-24,nieob. uspraw.,28
2TW5,2023-03-27,obecność,102
2TW5,2023-03-28,nieobecność,9
2TW5,2023-03-29,nieob. uspr. p.s.,2
2TW5,2023-04-03,spóźnienie,4
2TW5,2023-04-12,spóźnienie,7
2TW5,2023-04-13,spóźn. uspr.,1
2TW5,2023-04-14,nieobecność,16
2TW5,2023-05-22,nieob. uspraw.,19
2TW5,2023-05-23,spóźn. uspr.,1
2TW5,2023-05-29,nieob. uspraw.,47
2TW5,2023-05-30,nieobecność,3
2TW5,2023-06-02,nieobecność,15
2TW5,2023-06-05,nieob. uspraw.,35
2TW5,2023-06-12,nieob. uspraw.,38
2TW5,2023-06-15,obecność,11
2TW5,2023-06-16,obecność,4
2TW5,2022-09-09,nieob. uspraw.,21
2TW5,2022-09-12,nieobecność,9
2TW5,2022-09-13,nieob. uspraw.,22
2TW5,2022-09-19,spóźnienie,3
2TW5,2022-09-21,nieob. uspr. p.s.,1
2TW5,2022-10-28,nieobecność,23
2TW5,2022-11-02,nieobecność,7
2TW5,2022-11-22,nieobecność,7
2TW5,2022-11-24,nieob. uspr. p.s.,4
2TW5,2022-11-28,nieob. uspr. p.s.,3
2TW5,2022-11-29,nieob. uspr. p.s.,24
2TW5,2022-11-30,nieob. uspr. p.s.,4
2TW5,2022-12-05,spóźnienie,1
2TW5,2022-12-15,nieobecność,19
2TW5,2022-12-16,nieobecność,12
2TW5,2022-12-19,nieobecność,15
2TW5,2023-01-02,nieob. uspraw.,37
2TW5,2023-01-09,nieob. uspraw.,8
2TW5,2023-01-17,nieob. uspraw.,25
2TW5,2023-01-18,nieob. uspraw.,32
2TW5,2023-02-06,nieobecność,6
2TW5,2023-02-08,obecność,143
2TW5,2023-03-06,spóźnienie,1
2TW5,2023-03-09,nieob. uspraw.,17
2TW5,2023-03-10,nieob. uspraw.,15
2TW5,2023-03-13,nieob. uspraw.,23
2TW5,2023-03-20,spóźnienie,1
2TW5,2023-03-21,nieob. uspr. p.s.,28
2TW5,2023-04-12,nieob. uspraw.,27
2TW5,2023-04-13,nieob. uspraw.,24
2TW5,2023-04-14,nieob. uspraw.,18
2TW5,2023-05-15,nieobecność,1
2TW5,2023-05-19,nieob. uspraw.,4
2TW5,2023-05-30,nieob. uspraw.,20
2TW5,2023-05-31,nieob. uspraw.,37
2TW5,2022-09-07,nieob. uspr. p.s.,1
2TW5,2022-09-14,nieob. uspraw.,9
2TW5,2022-09-16,nieobecność,2
2TW5,2022-09-19,nieob. uspraw.,16
2TW5,2022-09-19,nieob. uspr. p.s.,6
2TW5,2022-09-20,nieobecność,1
2TW5,2022-09-20,nieob. uspr. p.s.,6
2TW5,2022-09-21,nieobecność,6
2TW5,2022-09-22,nieobecność,4
2TW5,2022-09-26,nieob. uspr. p.s.,6
2TW5,2022-09-27,nieob. uspr. p.s.,1
2TW5,2022-09-28,nieob. uspr. p.s.,27
2TW5,2022-10-10,nieob. uspraw.,14
2TW5,2022-10-11,nieob. uspraw.,32
2TW5,2022-10-17,nieob. uspr. p.s.,2
2TW5,2022-10-24,nieob. uspraw.,16
2TW5,2022-10-28,nieob. uspr. p.s.,4
2TW5,2022-11-02,nieob. uspr. p.s.,3
2TW5,2022-11-03,spóźnienie,2
2TW5,2022-11-04,nieob. uspr. p.s.,2
2TW5,2022-11-07,nieob. uspr. p.s.,8
2TW5,2022-11-09,nieob. uspr. p.s.,3
2TW5,2022-11-21,nieobecność,12
2TW5,2022-11-25,nieob. uspr. p.s.,8
2TW5,2022-12-01,nieobecność,9
2TW5,2022-12-02,nieobecność,9
2TW5,2022-12-05,nieobecność,3
2TW5,2022-12-07,nieobecność,18
2TW5,2022-12-08,nieob. uspr. p.s.,1
2TW5,2022-12-09,nieobecność,6
2TW5,2022-12-12,nieobecność,12
2TW5,2022-12-13,zwolniony,2
2TW5,2022-12-14,spóźnienie,1
2TW5,2022-12-20,spóźnienie,1
2TW5,2023-01-11,nieob. uspr. p.s.,4
2TW5,2023-01-16,nieob. uspraw.,9
2TW5,2023-01-16,nieobecność,2
2TW5,2023-01-18,nieob. uspr. p.s.,14
2TW5,2023-01-20,nieob. uspraw.,43
2TW5,2023-01-30,obecność,99
2TW5,2023-02-02,nieob. uspr. p.s.,1
2TW5,2023-02-03,spóźnienie,1
2TW5,2023-02-08,nieob. uspr. p.s.,2
2TW5,2023-02-27,nieob. uspr. p.s.,1
2TW5,2023-03-01,spóźnienie,9
2TW5,2023-03-06,nieob. uspr. p.s.,2
2TW5,2023-03-09,nieobecność,10
2TW5,2023-03-14,nieobecność,1
2TW5,2023-03-15,nieob. uspraw.,26
2TW5,2023-03-20,nieobecność,10
2TW5,2023-03-22,nieobecność,2
2TW5,2023-03-27,nieobecność,1
2TW5,2023-04-05,nieobecność,4
2TW5,2023-04-12,nieobecność,10
2TW5,2023-04-13,nieob. uspr. p.s.,6
2TW5,2023-05-15,nieob. uspr. p.s.,2
2TW5,2023-05-19,nieob. uspr. p.s.,1
2TW5,2023-05-23,nieob. uspr. p.s.,6
2TW5,2023-06-02,nieob. uspr. p.s.,7
2TW5,2023-06-06,nieob. uspr. p.s.,32
2TW5,2022-10-26,nieob. uspraw.,5
2TW5,2022-10-27,nieob. uspraw.,13
2TW5,2022-10-28,nieob. uspraw.,14
2TW5,2022-11-02,spóźnienie,4
2TW5,2022-11-30,nieob. uspraw.,9
2TW5,2022-12-15,nieob. uspraw.,19
2TW5,2023-01-04,nieob. uspraw.,12
2TW5,2023-01-05,nieob. uspraw.,13
2TW5,2023-01-10,nieob. uspraw.,3
2TW5,2023-03-03,nieob. uspraw.,38
2TW5,2023-03-29,nieob. uspraw.,39
2TW5,2023-06-02,nieob. uspraw.,37
2TW5,2023-06-05,nieob. uspr. p.s.,2
2TW5,2023-06-06,obecność,19
2TW5,2023-06-13,nieob. uspraw.,6
2TW5,2023-06-14,nieob. uspraw.,36
2TW5,2023-06-15,nieob. uspraw.,44
2TW5,2023-06-16,nieob. uspraw.,37
2TW5,2023-06-19,nieob. uspraw.,15
2TW5,2023-06-20,nieob. uspraw.,12
2TW5,2023-06-21,nieob. uspraw.,12
2TW5,2022-10-11,nieob. uspr. p.s.,22
2TW5,2022-10-13,nieobecność,3
2TW5,2022-10-13,nieob. uspr. p.s.,10
2TW5,2022-11-10,nieobecność,15
2TW5,2022-11-22,spóźnienie,1
2TW5,2022-11-25,spóźnienie,1
2TW5,2022-11-29,nieob. uspraw.,14
2TW5,2023-01-27,nieobecność,16
2TW5,2023-03-01,nieob. uspraw.,22
2TW5,2023-03-02,nieob. uspraw.,16
2TW5,2023-03-28,spóźnienie,2
2TW5,2023-03-31,nieob. uspraw.,10
2TW5,2023-04-04,nieobecność,5
2TW5,2022-09-12,nieob. uspraw.,27
2TW5,2022-09-22,nieob. uspraw.,18
2TW5,2022-10-03,spóźnienie,2
2TW5,2022-10-07,nieobecność,7
2TW5,2023-02-02,nieobecność,10
2TW5,2023-03-17,nieobecność,7
2TW5,2023-03-23,nieobecność,4
2TW5,2023-03-30,nieobecność,12
2TW5,2023-06-05,nieobecność,8
2TW5,2022-09-05,nieob. uspraw.,17
2TW5,2022-09-26,spóźn. uspr.,1
2TW5,2023-01-23,nieob. uspraw.,26
2TW5,2023-03-06,nieob. uspraw.,18
2TW5,2023-03-21,obecność,8
2TW5,2023-04-04,nieob. uspraw.,8
2TW5,2022-09-21,nieob. uspraw.,10
2TW5,2022-10-03,nieob. uspraw.,35
2TW5,2022-10-04,nieob. uspraw.,20
2TW5,2022-10-17,nieob. uspraw.,17
2TW5,2022-10-18,nieobecność,1
2TW5,2022-10-24,nieobecność,8
2TW5,2022-11-16,nieob. uspraw.,9
2TW5,2022-11-17,nieob. uspraw.,15
2TW5,2022-11-18,nieob. uspraw.,8
2TW5,2022-11-22,nieob. uspraw.,14
2TW5,2022-12-13,nieob. uspraw.,2
2TW5,2022-12-14,nieob. uspraw.,21
2TW5,2022-12-16,nieob. uspraw.,17
2TW5,2022-12-21,nieob. uspraw.,9
2TW5,2023-01-11,nieob. uspraw.,2
2TW5,2023-01-13,nieob. uspraw.,10
2TW5,2023-02-03,nieobecność,1
2TW5,2023-02-06,spóźnienie,3
2TW5,2023-02-08,spóźnienie,1
2TW5,2023-03-16,nieob. uspraw.,15
2TW5,2023-03-22,nieob. uspraw.,18
2TW5,2023-03-30,nieob. uspraw.,23
2TW5,2023-05-25,nieob. uspraw.,12
2TW5,2022-09-20,nieob. uspraw.,13
2TW5,2022-10-13,nieob. uspraw.,9
2TW5,2022-10-20,nieob. uspraw.,11
2TW5,2022-10-26,nieobecność,8
2TW5,2022-10-27,nieobecność,16
2TW5,2022-11-09,nieob. uspraw.,18
2TW5,2022-11-21,nieob. uspraw.,9
2TW5,2022-11-24,nieob. uspraw.,14
2TW5,2022-11-24,nieobecność,2
2TW5,2022-11-25,nieob. uspraw.,12
2TW5,2022-11-28,nieobecność,16
2TW5,2022-11-30,nieobecność,8
2TW5,2022-12-02,nieob. uspraw.,15
2TW5,2022-12-14,nieobecność,11
2TW5,2023-01-19,nieob. uspraw.,28
2TW5,2023-01-24,nieob. uspraw.,18
2TW5,2023-01-25,nieob. uspraw.,14
2TW5,2023-02-01,nieobecność,3
2TW5,2023-02-10,nieobecność,12
2TW5,2023-03-10,nieobecność,7
2TW5,2023-03-21,nieobecność,26
2TW5,2023-05-15,nieob. uspraw.,2
2TW5,2023-05-17,nieob. uspraw.,8
2TW5,2023-06-06,nieobecność,16
2TW5,2023-06-13,nieobecność,4
2TW5,2022-09-30,nieob. uspr. p.s.,1
2TW5,2022-10-05,nieob. uspr. p.s.,2
2TW5,2022-11-10,nieob. uspr. p.s.,1
2TW5,2022-12-02,nieob. uspr. p.s.,1
2TW5,2022-12-06,nieob. uspr. p.s.,1
2TW5,2023-01-09,nieob. uspr. p.s.,3
2TW5,2023-01-10,nieob. uspr. p.s.,1
2TW5,2023-01-17,nieob. uspr. p.s.,1
2TW5,2023-01-25,nieob. uspr. p.s.,2
2TW5,2023-02-10,nieob. uspr. p.s.,1
2TW5,2023-03-01,nieob. uspr. p.s.,1
2TW5,2023-03-08,nieob. uspr. p.s.,1
2TW5,2023-03-16,nieob. uspr. p.s.,1
2TW5,2023-03-23,nieob. uspr. p.s.,7
2TW5,2023-03-24,nieob. uspr. p.s.,2
2TW5,2023-03-27,nieob. uspr. p.s.,1
2TW5,2023-05-22,nieob. uspr. p.s.,1
2TW5,2023-06-12,nieob. uspr. p.s.,9
2TW5,2022-09-07,nieobecność,1
2TW5,2022-09-13,nieobecność,1
2TW5,2022-10-07,nieob. uspraw.,9
2TW5,2022-10-21,nieob. uspraw.,3
2TW5,2022-11-07,nieobecność,11
2TW5,2022-11-08,nieob. uspraw.,11
2TW5,2022-11-15,nieobecność,10
2TW5,2022-12-01,nieob. uspraw.,4
2TW5,2022-12-08,nieobecność,3
2TW5,2022-12-13,nieobecność,2
2TW5,2022-12-20,nieobecność,3
2TW5,2022-12-21,nieobecność,11
2TW5,2023-01-02,nieobecność,16
2TW5,2023-01-03,nieobecność,8
2TW5,2023-01-05,nieobecność,7
2TW5,2023-01-12,nieobecność,2
2TW5,2023-01-19,nieobecność,1
2TW5,2023-01-24,nieobecność,5
2TW5,2023-01-26,nieob. uspraw.,17
2TW5,2023-01-30,spóźn. uspr.,3
2TW5,2023-01-31,nieobecność,2
2TW5,2023-02-08,nieobecność,1
2TW5,2023-02-28,nieob. uspraw.,24
2TW5,2023-03-08,nieobecność,1
2TW5,2023-03-31,nieobecność,2
2TW5,2023-04-05,nieob. uspraw.,12
2TW5,2023-05-18,nieob. uspraw.,8
2TW5,2023-05-23,nieobecność,2
2TW5,2023-06-12,nieobecność,2
2TW5,2023-06-19,obecność,67
2TW5,2022-09-29,nieob. uspr. p.s.,1
2TW5,2022-12-20,nieob. uspr. p.s.,7
2TW5,2023-03-20,nieob. uspraw.,10
2TW5,2023-05-24,nieob. uspr. p.s.,1
2TW5,2023-06-14,obecność,10
2TW5,2023-06-14,nieob. uspr. p.s.,3
2TW5,2023-06-22,nieob. uspraw.,5
2TW5,2022-09-15,spóźnienie,1
2TW5,2022-10-06,spóźn. uspr.,4
2TW5,2022-10-19,spóźn. uspr.,1
2TW5,2022-10-24,spóźn. uspr.,1
2TW5,2022-11-08,spóźnienie,3
2TW5,2022-11-15,spóźn. uspr.,1
2TW5,2022-12-01,spóźnienie,2
2TW5,2023-01-13,spóźnienie,3
2TW5,2023-01-25,spóźn. uspr.,1
2TW5,2023-01-31,spóźn. uspr.,1
2TW5,2023-02-07,spóźn. uspr.,1
2TW5,2023-03-10,nieob. uspr. p.s.,7
2TW5,2023-03-23,spóźnienie,2
2TW5,2023-04-13,spóźnienie,2
2TW5,2023-05-23,spóźnienie,2
2TW5,2022-09-23,obecność,3
2TW5,2022-10-04,nieob. uspr. p.s.,17
2TW5,2022-12-07,nieob. uspr. p.s.,1
2TW5,2023-05-29,nieob. uspr. p.s.,2
2TW5,2022-10-06,nieobecność,9
2TW5,2022-10-13,spóźn. uspr.,1
2TW5,2022-10-25,nieob. uspraw.,8
2TW5,2022-12-01,spóźn. uspr.,1
2TW5,2022-12-21,spóźn. uspr.,1
2TW5,2023-01-09,spóźnienie,1
2TW5,2022-09-06,nieob. uspraw.,1
2TW5,2022-09-26,nieob. uspraw.,14
2TW5,2022-09-27,nieobecność,2
2TW5,2022-10-05,nieob. uspraw.,7
2TW5,2022-10-19,spóźnienie,2
2TW5,2022-11-03,nieob. uspraw.,2
2TW5,2022-11-15,nieob. uspraw.,7
2TW5,2022-11-29,spóźnienie,2
2TW5,2022-12-06,nieobecność,3
2TW5,2023-01-10,nieobecność,4
2TW5,2023-01-12,nieob. uspraw.,7
2TW5,2023-01-17,spóźnienie,3
2TW5,2023-03-07,nieob. uspraw.,12
