Dziennik,Data,Wpis,Liczba
2TŻ5,2023-11-02,nieobecność,8
2TŻ5,2023-11-03,nieobecność,3
2TŻ5,2023-11-08,nieobecność,4
2TŻ5,2023-11-13,nieobecność,13
2TŻ5,2023-11-16,nieobecność,13
2TŻ5,2023-11-20,nieobecność,17
2TŻ5,2023-11-27,nieobecność,1
2TŻ5,2023-11-28,nieobecność,2
2TŻ5,2023-12-01,nieobecność,2
2TŻ5,2023-12-05,nieobecność,2
2TŻ5,2023-12-07,nieobecność,2
2TŻ5,2023-12-08,nieobecność,2
2TŻ5,2023-12-11,nieob. uspraw.,6
2TŻ5,2023-12-14,nieobecność,14
2TŻ5,2023-12-19,nieobecność,3
2TŻ5,2023-12-20,nieobecność,1
2TŻ5,2024-01-04,nieobecność,3
2TŻ5,2024-01-09,nieobecność,4
2TŻ5,2024-01-10,nieobecność,2
2TŻ5,2024-01-11,nieob. uspraw.,20
2TŻ5,2024-01-12,nieobecność,19
2TŻ5,2024-01-31,nieobecność,2
2TŻ5,2024-02-01,nieobecność,3
2TŻ5,2024-02-05,nieobecność,7
2TŻ5,2024-02-09,nieobecność,16
2TŻ5,2024-02-13,nieobecność,1
2TŻ5,2024-02-14,nieobecność,2
2TŻ5,2024-02-20,spóźnienie,1
2TŻ5,2024-03-14,nieobecność,7
2TŻ5,2024-03-19,nieobecność,4
2TŻ5,2024-03-25,nieob. uspraw.,18
2TŻ5,2024-04-03,nieobecność,6
2TŻ5,2024-04-04,nieobecność,5
2TŻ5,2024-04-08,nieobecność,9
2TŻ5,2024-04-22,nieobecność,3
2TŻ5,2023-09-07,nieob. uspr. p.s.,1
2TŻ5,2023-09-08,nieobecność,11
2TŻ5,2023-09-11,nieobecność,2
2TŻ5,2023-09-11,nieob. uspr. p.s.,1
2TŻ5,2023-09-13,nieob. uspr. p.s.,2
2TŻ5,2023-09-14,nieob. uspr. p.s.,3
2TŻ5,2023-09-25,nieobecność,3
2TŻ5,2023-10-03,nieob. uspr. p.s.,2
2TŻ5,2023-10-05,nieob. uspr. p.s.,23
2TŻ5,2023-10-06,nieobecność,14
2TŻ5,2023-10-10,nieobecność,4
2TŻ5,2023-10-10,nieob. uspr. p.s.,2
2TŻ5,2023-10-11,nieobecność,3
2TŻ5,2023-10-16,nieobecność,7
2TŻ5,2023-10-19,nieobecność,3
2TŻ5,2023-10-20,nieobecność,25
2TŻ5,2023-11-07,nieobecność,2
2TŻ5,2023-11-07,spóźnienie,1
2TŻ5,2023-11-15,nieob. uspraw.,14
2TŻ5,2023-11-17,nieobecność,19
2TŻ5,2023-11-23,nieobecność,2
2TŻ5,2023-12-06,nieobecność,11
2TŻ5,2023-12-13,nieobecność,7
2TŻ5,2023-12-15,nieobecność,1
2TŻ5,2024-01-02,nieobecność,9
2TŻ5,2024-01-03,nieobecność,2
2TŻ5,2024-02-13,spóźnienie,1
2TŻ5,2024-02-16,nieob. uspraw.,26
2TŻ5,2024-02-21,nieobecność,2
2TŻ5,2024-02-23,spóźnienie,1
2TŻ5,2024-02-23,nieobecność,17
2TŻ5,2024-03-04,spóźnienie,3
2TŻ5,2024-03-05,nieob. uspr. p.s.,1
2TŻ5,2024-03-06,nieob. uspr. p.s.,2
2TŻ5,2024-03-08,nieobecność,4
2TŻ5,2024-03-12,spóźnienie,6
2TŻ5,2024-03-14,nieob. uspr. p.s.,8
2TŻ5,2024-03-15,nieob. uspr. p.s.,9
2TŻ5,2024-03-20,nieob. uspr. p.s.,8
2TŻ5,2024-03-21,nieob. uspr. p.s.,8
2TŻ5,2024-04-15,spóźnienie,1
2TŻ5,2024-05-20,nieob. uspr. p.s.,1
2TŻ5,2024-05-22,nieobecność,5
2TŻ5,2024-06-03,nieob. uspraw.,30
2TŻ5,2024-06-17,obecność,11
2TŻ5,2024-06-19,obecność,11
2TŻ5,2024-06-20,obecność,16
2TŻ5,2023-09-18,nieob. uspr. p.s.,2
2TŻ5,2023-09-27,nieob. uspr. p.s.,5
2TŻ5,2023-10-24,spóźnienie,1
2TŻ5,2023-11-29,nieob. uspr. p.s.,2
2TŻ5,2023-12-11,nieob. uspr. p.s.,1
2TŻ5,2023-12-14,nieob. uspr. p.s.,8
2TŻ5,2024-01-02,spóźnienie,4
2TŻ5,2024-01-12,nieob. uspr. p.s.,1
2TŻ5,2024-02-02,spóźn. uspr.,2
2TŻ5,2024-02-20,nieob. uspr. p.s.,9
2TŻ5,2024-02-26,nieob. uspr. p.s.,4
2TŻ5,2024-03-07,spóźn. uspr.,1
2TŻ5,2024-03-25,spóźn. uspr.,2
2TŻ5,2024-05-22,spóźn. uspr.,2
2TŻ5,2024-05-23,obecność,28
2TŻ5,2024-05-29,nieob. uspr. p.s.,2
2TŻ5,2024-05-29,spóźn. uspr.,3
2TŻ5,2023-09-08,nieob. uspraw.,14
2TŻ5,2023-10-24,spóźn. uspr.,1
2TŻ5,2024-01-05,nieob. uspr. p.s.,1
2TŻ5,2024-02-06,nieob. uspraw.,8
2TŻ5,2024-02-14,nieob. uspraw.,11
2TŻ5,2024-03-11,nieob. uspraw.,29
2TŻ5,2024-03-19,nieob. uspraw.,21
2TŻ5,2024-04-15,spóźn. uspr.,1
2TŻ5,2024-06-04,spóźn. uspr.,2
2TŻ5,2023-09-13,nieobecność,1
2TŻ5,2023-09-14,nieobecność,1
2TŻ5,2023-09-25,spóźnienie,1
2TŻ5,2023-10-03,nieobecność,1
2TŻ5,2023-10-04,nieobecność,1
2TŻ5,2023-10-05,nieobecność,1
2TŻ5,2023-11-03,nieob. uspr. p.s.,2
2TŻ5,2023-11-15,nieobecność,2
2TŻ5,2023-11-20,nieob. uspraw.,24
2TŻ5,2023-11-22,nieob. uspraw.,14
2TŻ5,2023-11-29,nieob. uspraw.,12
2TŻ5,2023-12-12,nieobecność,2
2TŻ5,2024-02-02,nieob. uspr. p.s.,1
2TŻ5,2024-02-08,spóźnienie,1
2TŻ5,2024-02-22,nieobecność,5
2TŻ5,2024-03-01,nieobecność,1
2TŻ5,2024-03-15,nieobecność,8
2TŻ5,2024-03-27,nieobecność,8
2TŻ5,2024-04-23,nieobecność,5
2TŻ5,2024-05-23,nieobecność,4
2TŻ5,2024-05-24,nieobecność,14
2TŻ5,2024-06-03,nieobecność,9
2TŻ5,2023-09-25,nieob. uspraw.,8
2TŻ5,2023-09-29,nieob. uspraw.,16
2TŻ5,2023-11-10,nieob. uspr. p.s.,2
2TŻ5,2024-01-08,nieobecność,1
2TŻ5,2024-01-31,spóźnienie,3
2TŻ5,2024-02-19,nieobecność,15
2TŻ5,2024-03-19,spóźnienie,4
2TŻ5,2024-03-20,nieobecność,11
2TŻ5,2024-03-21,nieobecność,8
2TŻ5,2024-03-22,nieobecność,8
2TŻ5,2023-12-20,nieob. uspraw.,15
2TŻ5,2024-02-12,spóźnienie,1
2TŻ5,2024-03-05,nieob. uspraw.,8
2TŻ5,2024-04-15,nieob. uspraw.,24
2TŻ5,2023-09-14,nieob. uspraw.,8
2TŻ5,2023-09-15,nieob. uspraw.,19
2TŻ5,2023-12-08,nieob. uspraw.,9
2TŻ5,2024-02-08,nieob. uspraw.,9
2TŻ5,2024-02-15,nieob. uspraw.,4
2TŻ5,2024-02-27,nieob. uspraw.,8
2TŻ5,2024-03-04,nieob. uspraw.,14
2TŻ5,2024-03-07,nieob. uspraw.,3
2TŻ5,2024-03-14,spóźnienie,3
2TŻ5,2024-04-12,nieob. uspraw.,22
2TŻ5,2023-09-04,nieob. uspraw.,8
2TŻ5,2023-09-05,nieob. uspraw.,8
2TŻ5,2024-04-19,nieobecność,7
2TŻ5,2024-04-25,nieob. uspr. p.s.,2
2TŻ5,2023-12-18,spóźn. uspr.,1
2TŻ5,2024-01-29,nieobecność,1
2TŻ5,2024-03-12,nieob. uspraw.,8
2TŻ5,2024-04-19,nieob. uspraw.,8
2TŻ5,2023-11-09,nieob. uspr. p.s.,5
2TŻ5,2023-11-16,nieob. uspr. p.s.,6
2TŻ5,2023-11-27,nieob. uspr. p.s.,2
2TŻ5,2023-12-04,nieob. uspr. p.s.,5
2TŻ5,2023-12-07,nieob. uspr. p.s.,3
2TŻ5,2024-04-23,nieob. uspr. p.s.,2
2TŻ5,2024-05-21,spóźnienie,1
2TŻ5,2024-06-04,nieob. uspr. p.s.,1
2TŻ5,2024-06-06,nieob. uspr. p.s.,1
2TŻ5,2023-11-21,nieobecność,5
2TŻ5,2023-11-24,nieobecność,2
2TŻ5,2023-11-27,spóźnienie,1
2TŻ5,2023-12-11,nieobecność,6
2TŻ5,2024-01-30,spóźnienie,1
2TŻ5,2024-03-05,spóźnienie,1
2TŻ5,2024-04-05,nieobecność,1
2TŻ5,2024-04-09,spóźnienie,1
2TŻ5,2024-02-13,nieob. uspraw.,14
2TŻ5,2024-03-21,obecność,3
2TŻ5,2024-01-09,spóźnienie,1
2TŻ5,2024-04-17,nieob. uspraw.,3
2TŻ5,2023-11-06,nieobecność,1
2TŻ5,2023-10-09,nieob. uspraw.,8
2TŻ5,2023-10-10,nieob. uspraw.,7
2TŻ5,2023-11-14,nieob. uspraw.,5
2TŻ5,2024-02-22,nieob. uspr. p.s.,1
3RŻ5,2023-09-04,obecność,188
3RŻ5,2023-09-05,obecność,180
3RŻ5,2023-09-06,obecność,202
3RŻ5,2023-09-07,obecność,150
3RŻ5,2023-09-08,obecność,147
3RŻ5,2023-09-11,obecność,173
3RŻ5,2023-09-12,obecność,149
3RŻ5,2023-09-13,obecność,162
3RŻ5,2023-09-13,nieobecność,2
3RŻ5,2023-09-14,obecność,162
3RŻ5,2023-09-15,obecność,138
3RŻ5,2023-09-18,obecność,153
3RŻ5,2023-09-19,obecność,149
3RŻ5,2023-09-20,obecność,141
3RŻ5,2023-09-21,obecność,128
3RŻ5,2023-09-22,obecność,152
3RŻ5,2023-09-25,obecność,155
3RŻ5,2023-09-26,obecność,148
3RŻ5,2023-09-26,spóźnienie,11
3RŻ5,2023-09-27,obecność,172
3RŻ5,2023-09-28,obecność,169
3RŻ5,2023-09-29,nieob. uspraw.,51
3RŻ5,2023-10-02,obecność,154
3RŻ5,2023-10-03,obecność,166
3RŻ5,2023-10-04,obecność,164
3RŻ5,2023-10-04,nieobecność,12
3RŻ5,2023-10-05,obecność,154
3RŻ5,2023-10-06,nieob. uspraw.,85
3RŻ5,2023-10-09,obecność,141
3RŻ5,2023-10-10,obecność,184
3RŻ5,2023-10-11,obecność,155
3RŻ5,2023-10-12,obecność,154
3RŻ5,2023-10-16,obecność,149
3RŻ5,2023-10-17,obecność,131
3RŻ5,2023-10-18,obecność,143
3RŻ5,2023-10-19,obecność,184
3RŻ5,2023-10-19,nieobecność,4
3RŻ5,2023-10-20,nieob. uspr. p.s.,15
3RŻ5,2023-10-20,obecność,124
3RŻ5,2023-10-20,nieob. uspraw.,34
3RŻ5,2023-10-23,obecność,106
3RŻ5,2023-10-24,obecność,117
3RŻ5,2023-10-25,obecność,151
3RŻ5,2023-10-25,nieobecność,10
3RŻ5,2023-10-26,obecność,152
3RŻ5,2023-10-26,nieobecność,14
3RŻ5,2023-10-27,obecność,113
3RŻ5,2023-10-30,obecność,145
3RŻ5,2023-10-31,obecność,147
3RŻ5,2023-10-31,nieobecność,25
3RŻ5,2023-11-02,nieob. uspraw.,120
3RŻ5,2023-11-03,nieob. uspraw.,74
3RŻ5,2023-11-06,obecność,144
3RŻ5,2023-11-07,obecność,181
3RŻ5,2023-11-08,obecność,157
3RŻ5,2023-11-09,obecność,171
3RŻ5,2023-11-10,nieob. uspraw.,63
3RŻ5,2023-11-13,obecność,155
3RŻ5,2023-11-14,obecność,145
3RŻ5,2023-11-15,obecność,169
3RŻ5,2023-11-15,nieobecność,4
3RŻ5,2023-11-16,obecność,148
3RŻ5,2023-11-17,nieob. uspraw.,65
3RŻ5,2023-11-20,obecność,128
3RŻ5,2023-11-21,obecność,197
3RŻ5,2023-11-22,obecność,172
3RŻ5,2023-11-22,nieobecność,6
3RŻ5,2023-11-23,nieob. uspraw.,38
3RŻ5,2023-11-24,obecność,166
3RŻ5,2023-11-24,nieob. uspraw.,31
3RŻ5,2023-11-27,obecność,132
3RŻ5,2023-11-28,obecność,155
3RŻ5,2023-11-29,obecność,179
3RŻ5,2023-11-30,nieob. uspraw.,16
3RŻ5,2023-12-01,obecność,182
3RŻ5,2023-12-01,zwolniony,9
3RŻ5,2023-12-04,nieob. uspraw.,24
3RŻ5,2023-12-05,obecność,174
3RŻ5,2023-12-05,spóźnienie,9
3RŻ5,2023-12-06,obecność,153
3RŻ5,2023-12-07,obecność,162
3RŻ5,2023-12-08,obecność,81
3RŻ5,2023-12-11,nieob. uspraw.,34
3RŻ5,2023-12-12,nieob. uspraw.,26
3RŻ5,2023-12-13,nieob. uspraw.,7
3RŻ5,2023-12-14,nieob. uspraw.,36
3RŻ5,2023-12-15,nieob. uspraw.,26
3RŻ5,2023-12-18,obecność,123
3RŻ5,2023-12-19,obecność,140
3RŻ5,2023-12-19,nieobecność,2
3RŻ5,2023-12-20,obecność,100
3RŻ5,2023-12-21,nieob. uspraw.,26
3RŻ5,2024-01-02,obecność,103
3RŻ5,2024-01-02,nieobecność,3
3RŻ5,2024-01-03,obecność,127
3RŻ5,2024-01-04,obecność,142
3RŻ5,2024-01-05,obecność,128
3RŻ5,2024-01-08,nieob. uspraw.,43
3RŻ5,2024-01-09,nieob. uspraw.,34
3RŻ5,2024-01-10,obecność,149
3RŻ5,2024-01-10,nieobecność,22
3RŻ5,2024-01-11,obecność,159
3RŻ5,2024-01-12,nieobecność,37
3RŻ5,2024-01-29,obecność,161
3RŻ5,2024-01-30,obecność,136
3RŻ5,2024-01-31,obecność,156
3RŻ5,2024-02-01,obecność,164
3RŻ5,2024-02-02,obecność,146
3RŻ5,2024-02-05,obecność,145
3RŻ5,2024-02-05,nieobecność,1
3RŻ5,2024-02-06,obecność,82
3RŻ5,2024-02-07,obecność,113
3RŻ5,2024-02-08,obecność,143
3RŻ5,2024-02-09,nieob. uspraw.,93
3RŻ5,2024-02-12,obecność,142
3RŻ5,2024-02-13,obecność,151
3RŻ5,2024-02-14,nieob. uspraw.,42
3RŻ5,2024-02-15,obecność,181
3RŻ5,2024-02-16,obecność,153
3RŻ5,2024-02-19,obecność,164
3RŻ5,2024-02-19,nieobecność,6
3RŻ5,2024-02-20,nieob. uspraw.,30
3RŻ5,2024-02-21,obecność,169
3RŻ5,2024-02-23,obecność,130
3RŻ5,2024-02-23,nieobecność,19
3RŻ5,2024-02-26,obecność,123
3RŻ5,2024-02-27,obecność,154
3RŻ5,2024-02-27,nieob. uspraw.,21
3RŻ5,2024-02-28,obecność,65
3RŻ5,2024-02-28,nieob. uspraw.,82
3RŻ5,2024-02-29,nieob. uspraw.,59
3RŻ5,2024-03-01,nieob. uspraw.,48
3RŻ5,2024-03-04,obecność,149
3RŻ5,2024-03-05,obecność,148
3RŻ5,2024-03-06,obecność,137
3RŻ5,2024-03-07,obecność,171
3RŻ5,2024-03-08,nieob. uspr. p.s.,24
3RŻ5,2024-03-11,obecność,142
3RŻ5,2024-03-11,nieob. uspraw.,6
3RŻ5,2024-03-12,obecność,146
3RŻ5,2024-03-12,nieob. uspraw.,4
3RŻ5,2024-03-13,obecność,111
3RŻ5,2024-03-14,obecność,188
3RŻ5,2024-03-15,nieob. uspraw.,23
3RŻ5,2024-03-18,obecność,157
3RŻ5,2024-03-19,obecność,99
3RŻ5,2024-03-20,nieob. uspraw.,94
3RŻ5,2024-03-21,nieob. uspraw.,151
3RŻ5,2024-03-22,obecność,125
3RŻ5,2024-03-22,nieob. uspraw.,46
3RŻ5,2024-03-25,obecność,169
3RŻ5,2024-03-26,nieob. uspraw.,31
3RŻ5,2024-03-26,nieob. uspr. p.s.,31
3RŻ5,2024-03-27,nieob. uspraw.,45
3RŻ5,2024-04-03,obecność,187
3RŻ5,2024-04-04,obecność,184
3RŻ5,2024-04-05,obecność,155
3RŻ5,2024-04-08,obecność,146
3RŻ5,2024-04-09,obecność,183
3RŻ5,2024-04-09,nieob. uspraw.,20
3RŻ5,2024-04-10,obecność,160
3RŻ5,2024-04-10,nieobecność,12
3RŻ5,2024-04-11,obecność,144
3RŻ5,2024-04-12,nieob. uspraw.,57
3RŻ5,2024-04-15,obecność,129
3RŻ5,2024-04-16,obecność,166
3RŻ5,2024-04-17,obecność,161
3RŻ5,2024-04-18,obecność,169
3RŻ5,2024-04-19,nieob. uspraw.,64
3RŻ5,2024-04-19,obecność,89
3RŻ5,2024-04-22,obecność,132
3RŻ5,2024-04-23,obecność,167
3RŻ5,2024-04-24,obecność,130
3RŻ5,2024-04-24,spóźnienie,4
3RŻ5,2024-04-24,nieobecność,3
3RŻ5,2024-04-25,obecność,184
3RŻ5,2024-04-26,nieob. uspraw.,72
3RŻ5,2024-05-06,praktyka zawodowa,126
3RŻ5,2024-05-07,praktyka zawodowa,126
3RŻ5,2024-05-08,praktyka zawodowa,126
3RŻ5,2024-05-09,praktyka zawodowa,126
3RŻ5,2024-05-10,praktyka zawodowa,126
3RŻ5,2024-05-13,praktyka zawodowa,126
3RŻ5,2024-05-14,praktyka zawodowa,126
3RŻ5,2024-05-15,praktyka zawodowa,126
3RŻ5,2024-05-16,praktyka zawodowa,126
3RŻ5,2024-05-17,praktyka zawodowa,126
3RŻ5,2024-05-20,nieob. uspraw.,70
3RŻ5,2024-05-21,obecność,107
3RŻ5,2024-05-22,obecność,76
3RŻ5,2024-05-22,nieobecność,4
3RŻ5,2024-05-23,obecność,173
3RŻ5,2024-05-24,obecność,204
3RŻ5,2024-05-27,obecność,101
3RŻ5,2024-05-28,obecność,154
3RŻ5,2024-05-28,nieobecność,7
3RŻ5,2024-05-29,obecność,152
3RŻ5,2024-06-03,nieob. uspraw.,35
3RŻ5,2024-06-04,nieob. uspr. p.s.,60
3RŻ5,2024-06-05,nieob. uspraw.,101
3RŻ5,2024-06-05,obecność,21
3RŻ5,2024-06-06,nieob. uspr. p.s.,173
3RŻ5,2024-06-07,nieob. uspraw.,139
3RŻ5,2024-06-10,nieob. uspraw.,91
3RŻ5,2024-06-11,nieob. uspraw.,101
3RŻ5,2024-06-11,nieobecność,23
3RŻ5,2024-06-12,nieobecność,98
3RŻ5,2024-06-13,nieobecność,125
3RŻ5,2024-06-14,nieobecność,108
3RŻ5,2024-06-14,,26
3RŻ5,2024-06-17,nieobecność,126
3RŻ5,2024-06-18,nieobecność,188
3RŻ5,2024-06-19,nieobecność,202
3RŻ5,2024-06-20,nieobecność,192
3RŻ5,2024-06-21,obecność,168
3RŻ5,2023-09-12,nieobecność,7
3RŻ5,2023-09-29,obecność,140
3RŻ5,2023-10-04,nieob. uspraw.,19
3RŻ5,2023-10-05,nieob. uspraw.,30
3RŻ5,2023-10-06,obecność,52
3RŻ5,2023-11-02,nieobecność,17
3RŻ5,2023-11-03,nieobecność,21
3RŻ5,2023-11-07,nieob. uspraw.,16
3RŻ5,2023-11-08,nieob. uspraw.,8
3RŻ5,2023-11-09,nieob. uspraw.,22
3RŻ5,2023-11-22,nieob. uspraw.,17
3RŻ5,2023-11-30,obecność,184
3RŻ5,2023-12-04,obecność,117
3RŻ5,2023-12-12,obecność,127
3RŻ5,2023-12-13,obecność,145
3RŻ5,2023-12-14,obecność,153
3RŻ5,2023-12-15,obecność,161
3RŻ5,2023-12-19,nieob. uspraw.,28
3RŻ5,2024-01-03,zwolniony,2
3RŻ5,2024-01-05,nieob. uspr. p.s.,2
3RŻ5,2024-01-08,obecność,108
3RŻ5,2024-01-09,obecność,140
3RŻ5,2024-01-10,nieob. uspraw.,21
3RŻ5,2024-01-12,nieob. uspraw.,24
3RŻ5,2024-02-05,nieob. uspraw.,44
3RŻ5,2024-02-06,nieob. uspraw.,38
3RŻ5,2024-02-07,nieob. uspraw.,40
3RŻ5,2024-02-08,nieob. uspraw.,53
3RŻ5,2024-02-09,nieobecność,14
3RŻ5,2024-02-14,obecność,138
3RŻ5,2024-02-16,nieob. uspraw.,18
3RŻ5,2024-02-19,nieob. uspraw.,20
3RŻ5,2024-02-23,nieob. uspraw.,51
3RŻ5,2024-02-29,obecność,141
3RŻ5,2024-03-05,nieob. uspraw.,28
3RŻ5,2024-03-15,obecność,142
3RŻ5,2024-03-26,obecność,113
3RŻ5,2024-03-27,obecność,153
3RŻ5,2024-04-04,nieob. uspraw.,17
3RŻ5,2024-04-24,nieob. uspraw.,38
3RŻ5,2024-05-20,obecność,75
3RŻ5,2024-05-22,nieob. uspraw.,16
3RŻ5,2024-06-03,obecność,126
3RŻ5,2024-06-03,nieobecność,3
3RŻ5,2024-06-10,obecność,62
3RŻ5,2024-06-10,nieobecność,15
3RŻ5,2023-09-04,nieobecność,8
3RŻ5,2023-09-05,nieob. uspraw.,9
3RŻ5,2023-09-07,nieob. uspraw.,17
3RŻ5,2023-09-14,spóźnienie,3
3RŻ5,2023-09-15,zwolniony,4
3RŻ5,2023-09-22,nieob. uspraw.,45
3RŻ5,2023-09-25,nieob. uspraw.,21
3RŻ5,2023-09-26,nieob. uspraw.,14
3RŻ5,2023-09-27,nieob. uspraw.,15
3RŻ5,2023-09-28,nieob. uspraw.,24
3RŻ5,2023-10-05,nieobecność,10
3RŻ5,2023-10-06,nieob. uspr. p.s.,55
3RŻ5,2023-10-11,spóźnienie,3
3RŻ5,2023-10-18,nieobecność,9
3RŻ5,2023-10-23,nieob. uspraw.,53
3RŻ5,2023-10-24,nieob. uspraw.,31
3RŻ5,2023-10-25,nieob. uspraw.,40
3RŻ5,2023-10-26,nieob. uspraw.,32
3RŻ5,2023-10-27,nieob. uspraw.,33
3RŻ5,2023-11-02,obecność,64
3RŻ5,2023-11-03,obecność,56
3RŻ5,2023-11-06,spóźnienie,8
3RŻ5,2023-11-07,spóźn. uspr.,2
3RŻ5,2023-11-10,obecność,105
3RŻ5,2023-11-13,nieobecność,2
3RŻ5,2023-11-17,nieob. uspr. p.s.,70
3RŻ5,2023-11-23,obecność,151
3RŻ5,2023-12-06,nieob. uspraw.,26
3RŻ5,2023-12-07,nieob. uspraw.,26
3RŻ5,2023-12-08,nieob. uspraw.,81
3RŻ5,2023-12-11,obecność,121
3RŻ5,2023-12-21,obecność,173
3RŻ5,2023-12-21,nieobecność,2
3RŻ5,2024-01-02,nieob. uspraw.,94
3RŻ5,2024-01-09,nieobecność,12
3RŻ5,2024-01-10,spóźnienie,1
3RŻ5,2024-01-12,obecność,90
3RŻ5,2024-01-31,nieob. uspraw.,21
3RŻ5,2024-02-01,nieob. uspraw.,33
3RŻ5,2024-02-02,nieob. uspraw.,30
3RŻ5,2024-02-12,nieob. uspraw.,42
3RŻ5,2024-02-13,nieob. uspraw.,24
3RŻ5,2024-02-15,nieob. uspraw.,16
3RŻ5,2024-02-16,nieobecność,8
3RŻ5,2024-02-20,obecność,119
3RŻ5,2024-02-22,obecność,86
3RŻ5,2024-03-01,obecność,67
3RŻ5,2024-03-08,obecność,110
3RŻ5,2024-03-11,nieob. uspr. p.s.,10
3RŻ5,2024-03-12,nieob. uspr. p.s.,19
3RŻ5,2024-03-13,nieob. uspr. p.s.,18
3RŻ5,2024-03-14,nieobecność,4
3RŻ5,2024-03-15,nieobecność,3
3RŻ5,2024-03-18,nieob. uspraw.,18
3RŻ5,2024-03-19,spóźnienie,2
3RŻ5,2024-03-20,obecność,84
3RŻ5,2024-03-21,obecność,31
3RŻ5,2024-03-26,nieobecność,5
3RŻ5,2024-03-27,nieobecność,8
3RŻ5,2024-04-10,nieob. uspraw.,14
3RŻ5,2024-04-15,spóźnienie,6
3RŻ5,2024-04-18,spóźnienie,3
3RŻ5,2024-04-26,obecność,85
3RŻ5,2024-05-20,spóźnienie,6
3RŻ5,2024-05-27,nieob. uspraw.,62
3RŻ5,2024-05-28,nieob. uspraw.,31
3RŻ5,2024-05-29,nieob. uspraw.,37
3RŻ5,2024-06-03,spóźnienie,5
3RŻ5,2024-06-11,obecność,38
3RŻ5,2024-06-11,spóźn. uspr.,1
3RŻ5,2024-06-21,nieob. uspraw.,14
3RŻ5,2023-09-04,nieob. uspraw.,16
3RŻ5,2023-09-07,nieobecność,1
3RŻ5,2023-09-12,spóźnienie,2
3RŻ5,2023-09-27,spóźnienie,1
3RŻ5,2023-10-02,nieob. uspr. p.s.,1
3RŻ5,2023-10-03,nieob. uspr. p.s.,8
3RŻ5,2023-10-05,spóźnienie,1
3RŻ5,2023-10-12,nieob. uspraw.,29
3RŻ5,2023-11-07,spóźnienie,4
3RŻ5,2023-11-10,spóźnienie,1
3RŻ5,2023-11-15,spóźnienie,4
3RŻ5,2023-11-20,nieob. uspraw.,11
3RŻ5,2023-11-29,nieobecność,8
3RŻ5,2023-12-06,spóźnienie,1
3RŻ5,2023-12-07,spóźnienie,2
3RŻ5,2023-12-08,spóźnienie,2
3RŻ5,2023-12-13,spóźnienie,1
3RŻ5,2023-12-15,spóźnienie,1
3RŻ5,2023-12-19,spóźnienie,5
3RŻ5,2023-12-20,nieobecność,5
3RŻ5,2023-12-20,spóźnienie,3
3RŻ5,2024-01-03,nieob. uspraw.,65
3RŻ5,2024-01-11,nieob. uspraw.,23
3RŻ5,2024-01-31,spóźnienie,1
3RŻ5,2024-02-06,spóźnienie,2
3RŻ5,2024-02-09,obecność,72
3RŻ5,2024-02-21,nieob. uspraw.,7
3RŻ5,2024-02-22,nieob. uspraw.,19
3RŻ5,2024-02-26,spóźnienie,1
3RŻ5,2024-02-29,spóźnienie,1
3RŻ5,2024-03-04,spóźnienie,4
3RŻ5,2024-03-15,spóźnienie,1
3RŻ5,2024-03-18,nieob. uspr. p.s.,12
3RŻ5,2024-03-19,nieob. uspraw.,21
3RŻ5,2024-03-21,spóźnienie,1
3RŻ5,2024-04-10,spóźnienie,1
3RŻ5,2024-04-11,nieob. uspr. p.s.,14
3RŻ5,2024-04-15,nieob. uspraw.,24
3RŻ5,2024-04-16,spóźnienie,1
3RŻ5,2024-04-16,nieob. uspr. p.s.,5
3RŻ5,2024-04-19,nieob. uspr. p.s.,27
3RŻ5,2024-04-23,nieobecność,1
3RŻ5,2024-04-26,spóźnienie,1
3RŻ5,2024-05-21,spóźnienie,1
3RŻ5,2024-05-22,spóźnienie,1
3RŻ5,2024-05-23,nieobecność,10
3RŻ5,2024-05-27,spóźnienie,2
3RŻ5,2024-06-11,spóźnienie,5
3RŻ5,2024-06-12,nieob. uspraw.,73
3RŻ5,2024-06-13,nieob. uspraw.,63
3RŻ5,2024-06-14,nieob. uspraw.,70
3RŻ5,2023-09-07,nieob. uspr. p.s.,12
3RŻ5,2023-09-12,nieob. uspr. p.s.,20
3RŻ5,2023-10-05,nieob. uspr. p.s.,6
3RŻ5,2023-10-09,nieob. uspr. p.s.,3
3RŻ5,2023-10-12,nieob. uspr. p.s.,17
3RŻ5,2023-10-17,nieob. uspr. p.s.,6
3RŻ5,2023-11-16,nieob. uspraw.,41
3RŻ5,2023-11-21,nieob. uspraw.,5
3RŻ5,2023-11-22,nieob. uspr. p.s.,1
3RŻ5,2023-12-05,nieob. uspraw.,14
3RŻ5,2023-12-11,nieob. uspr. p.s.,11
3RŻ5,2023-12-13,nieob. uspr. p.s.,14
3RŻ5,2023-12-18,nieob. uspraw.,28
3RŻ5,2023-12-20,nieob. uspr. p.s.,24
3RŻ5,2023-12-20,nieob. uspraw.,22
3RŻ5,2024-01-10,nieob. uspr. p.s.,13
3RŻ5,2024-02-21,nieob. uspr. p.s.,3
3RŻ5,2024-03-05,spóźn. uspr.,1
3RŻ5,2024-03-14,nieob. uspr. p.s.,3
3RŻ5,2024-03-15,nieob. uspr. p.s.,10
3RŻ5,2024-03-19,nieob. uspr. p.s.,53
3RŻ5,2024-04-09,nieob. uspr. p.s.,2
3RŻ5,2024-04-15,nieob. uspr. p.s.,1
